,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,744938,4320234,SH,SOLE,4320234,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
1,ALLERGAN PLC,SHS,G0177J108,566946,3465862,SH,SOLE,3465862,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
2,ALLSTATE CORP,COM,020002101,79377,758069,SH,SOLE,758069,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
3,ALLY FINL INC,COM,02005N100,234345,8036523,SH,SOLE,8036523,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
4,ALPHABET INC,CAP STK CL C,02079K107,372235,355729,SH,SOLE,355729,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
5,ALTABA INC,COM,021346101,619220,8865000,SH,SOLE,8865000,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
6,APPLE INC,COM,037833100,776402,4587852,SH,SOLE,4587852,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
7,ATLANTICA YIELD PLC,SHS,G0751N103,75147,3543012,SH,SOLE,3543012,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
8,BANK AMER CORP,COM,060505104,506268,17150000,SH,SOLE,17150000,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
9,BOSTON SCIENTIFIC CORP,COM,101137107,118563,4782683,SH,SOLE,4782683,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
10,CAESARS ENTMT CORP,COM,127686103,74133,5860349,SH,SOLE,5860349,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
11,CAESARS ENTMT CORP,NOTE  5.000%10/0,127686AA1,95594,48992834,PRN,SOLE,48992834,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
12,CENTENE CORP DEL,COM,15135B101,76539,758717,SH,SOLE,758717,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
13,CHENIERE ENERGY INC,COM NEW,16411R208,9532,177045,SH,SOLE,177045,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
14,COMCAST CORP NEW,CL A,20030N101,79542,1986078,SH,SOLE,1986078,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
15,CSX CORP,COM,126408103,9653,175479,SH,SOLE,175479,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
16,DOLLAR GEN CORP NEW,COM,256677105,76697,824607,SH,SOLE,824607,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
17,ENERGY TRANSFER EQUITY L P,COM UT LTD PTN,29273V100,87350,5060815,SH,SOLE,5060815,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
18,ENERGY TRANSFER PARTNERS LP,UNIT LTD PRT INT,29278N103,146587,8180094,SH,SOLE,8180094,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
19,FACEBOOK INC,CL A,30303M102,975725,5529441,SH,SOLE,5529441,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
20,HCA HEALTHCARE INC,COM,40412C101,48565,552884,SH,SOLE,552884,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
21,HUNTSMAN CORP,COM,447011107,87659,2633185,SH,SOLE,2633185,0,0,2017-12-31,2017Q4,APPALOOSA LP,0001656456
