,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,10X Genomics Inc Class A,CL A COM,88025U109,55067,388891,SH,DFND,388891,0,0,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
1,10X Genomics Inc Class A,CL A COM,88025U109,20293,143312,SH,DFND,113876,0,29436,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
2,10X Genomics Inc Class A,CL A COM,88025U109,34383,242817,SH,DFND,168549,0,74268,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
3,1Life Healthcare,COM,68269G107,19,432,SH,DFND,432,0,0,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
4,2U,COM,90214J101,12,292,SH,DFND,292,0,0,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
5,8x8 Inc,COM,282914100,88,2565,SH,DFND,2565,0,0,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
6,ACM Research,COM,00108J109,17,208,SH,DFND,208,0,0,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
7,AJ Gallagher & Co,COM,363576109,130972,1058704,SH,DFND,1058704,0,0,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
8,AJ Gallagher & Co,COM,363576109,457438,3697664,SH,DFND,3443049,0,254615,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
9,AJ Gallagher & Co,COM,363576109,92068,744228,SH,DFND,331606,0,412622,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
10,AJ Gallagher & Co,COM,363576109,304534,2461680,SH,SOLE,2286914,0,174766,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
11,Abiomed,COM,003654100,316306,975652,SH,DFND,975652,0,0,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
12,Abiomed,COM,003654100,406937,1255204,SH,DFND,1164777,0,90427,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
13,Abiomed,COM,003654100,89947,277444,SH,DFND,164785,0,112659,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
14,Abiomed,COM,003654100,172969,533527,SH,SOLE,503761,0,29766,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
15,Acacia Communications Inc,COM,00401C108,56,769,SH,DFND,769,0,0,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
16,Acadia Pharmaceuticals Inc,COM,004225108,28,532,SH,DFND,532,0,0,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
17,Accelerate Diagnostics,COM,00430H102,3,371,SH,DFND,371,0,0,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
18,Accenture 'A',COM,G1151C101,12,47,SH,DFND,47,0,0,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
19,Acutus Medical,COM,005111109,12,418,SH,DFND,418,0,0,2020-12-31,2020Q4,BAILLIE GIFFORD & CO,0001088875
