,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,10X Genomics Inc Class A,CL A COM,88025U109,384,4297,SH,DFND,4297,0,0,2020-06-30,2020Q2,BAILLIE GIFFORD & CO,0001088875
1,58.Com Inc Adr,SPON ADR REP A,31680Q104,10052,186347,SH,DFND,186347,0,0,2020-06-30,2020Q2,BAILLIE GIFFORD & CO,0001088875
2,58.Com Inc Adr,SPON ADR REP A,31680Q104,35987,667163,SH,DFND,614825,0,52338,2020-06-30,2020Q2,BAILLIE GIFFORD & CO,0001088875
3,58.Com Inc Adr,SPON ADR REP A,31680Q104,7356,136366,SH,DFND,65402,0,70964,2020-06-30,2020Q2,BAILLIE GIFFORD & CO,0001088875
4,58.Com Inc Adr,SPON ADR REP A,31680Q104,25038,464183,SH,SOLE,429764,0,34419,2020-06-30,2020Q2,BAILLIE GIFFORD & CO,0001088875
5,AJ Gallagher & Co,COM,363576109,114146,1170849,SH,DFND,1170849,0,0,2020-06-30,2020Q2,BAILLIE GIFFORD & CO,0001088875
6,AJ Gallagher & Co,COM,363576109,374158,3837914,SH,DFND,3559208,0,278706,2020-06-30,2020Q2,BAILLIE GIFFORD & CO,0001088875
7,AJ Gallagher & Co,COM,363576109,73606,755007,SH,DFND,353334,0,401673,2020-06-30,2020Q2,BAILLIE GIFFORD & CO,0001088875
8,AJ Gallagher & Co,COM,363576109,248657,2550592,SH,SOLE,2370335,0,180257,2020-06-30,2020Q2,BAILLIE GIFFORD & CO,0001088875
9,Abiomed,COM,003654100,200344,829376,SH,DFND,829376,0,0,2020-06-30,2020Q2,BAILLIE GIFFORD & CO,0001088875
10,Abiomed,COM,003654100,298867,1237236,SH,DFND,1157287,0,79949,2020-06-30,2020Q2,BAILLIE GIFFORD & CO,0001088875
11,Abiomed,COM,003654100,48674,201500,SH,DFND,98393,0,103107,2020-06-30,2020Q2,BAILLIE GIFFORD & CO,0001088875
12,Abiomed,COM,003654100,139378,576992,SH,SOLE,546208,0,30784,2020-06-30,2020Q2,BAILLIE GIFFORD & CO,0001088875
13,Activision Blizzard Inc,COM,00507V109,55103,725998,SH,DFND,725998,0,0,2020-06-30,2020Q2,BAILLIE GIFFORD & CO,0001088875
14,Activision Blizzard Inc,COM,00507V109,67578,890353,SH,DFND,767247,0,123106,2020-06-30,2020Q2,BAILLIE GIFFORD & CO,0001088875
15,Activision Blizzard Inc,COM,00507V109,824,10860,SH,DFND,10860,0,0,2020-06-30,2020Q2,BAILLIE GIFFORD & CO,0001088875
16,Activision Blizzard Inc,COM,00507V109,13972,184088,SH,SOLE,184088,0,0,2020-06-30,2020Q2,BAILLIE GIFFORD & CO,0001088875
