,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,Ac Immune Sa,SHS,H00263105,24747,2388700,SH,DFND,2388700,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
1,Activision Blizzard Inc,COM,00507V109,26790,537300,SH,DFND,537300,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
2,Agnico Eagle Mines Ltd,COM,008474108,37470,882900,SH,DFND,882900,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
3,Alcoa Corp,COM,013872106,47146,1370511,SH,DFND,1370511,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
4,Alphabet Inc,CAP STK CL A,02079K305,85119,100400,SH,DFND,100400,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
5,Amazon Com Inc,COM,023135106,63033,71100,SH,DFND,71100,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
6,American Airls Group Inc,COM,02376R102,8591,203100,SH,DFND,203100,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
7,Aspen Technology Inc,COM,045327103,12367,209900,SH,DFND,209900,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
8,Autodesk Inc,COM,052769106,13692,158349,SH,DFND,158349,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
9,Bank Amer Corp,COM,060505104,49782,2110300,SH,DFND,2110300,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
10,Barrick Gold Corp,COM,067901108,54122,2850000,SH,DFND,2850000,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
11,Cabot Oil & Gas Corp,COM,127097103,22848,955588,SH,DFND,955588,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
12,Celgene Corp,COM,151020104,10253,82400,SH,DFND,82400,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
13,Cheniere Energy Inc,COM NEW,16411R208,21089,446145,SH,DFND,446145,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
14,Comcast Corp New,CL A,20030N101,25802,686400,SH,DFND,686400,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
15,Ctrip Com Intl Ltd,AMERICAN DEP SHS,22943F100,44835,912200,SH,DFND,912200,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
16,Electronic Arts Inc,COM,285512109,51358,573700,SH,DFND,573700,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
17,Eqt Corp,COM,26884L109,8688,142200,SH,DFND,142200,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
18,Expedia Inc Del,COM NEW,30212P303,25713,203800,SH,DFND,203800,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
19,Facebook Inc,CL A,30303M102,57658,405900,SH,DFND,405900,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
20,Halliburton Co,COM,406216101,14842,301600,SH,DFND,301600,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
21,Ishares Tr,MSCI EMG MKT ETF,464287234,98436,2499000,SH,DFND,2499000,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
22,Jd Com Inc,SPON ADR CL A,47215P106,19848,638000,SH,DFND,638000,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
23,Las Vegas Sands Corp,COM,517834107,15791,276700,SH,DFND,276700,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
24,Lyondellbasell Industries N,SHS - A -,N53745100,105625,1158300,SH,DFND,1158300,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
25,Microsoft Corp,COM,594918104,106970,1624200,SH,DFND,1624200,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
26,Nektar Therapeutics,COM,640268108,15622,665600,SH,DFND,665600,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
27,Netease Inc,SPONSORED ADR,64110W102,14796,52100,SH,DFND,52100,0,0,2017-03-31,2017Q1,Duquesne Family Office LLC,0001536411
