,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,3M CO,COM,88579Y101,5648,39836,SH,SOLE,39836,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
1,ABBOTT LABS,COM,002824100,3316,82457,SH,SOLE,82457,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
2,ACUITY BRANDS INC,COM,00508Y102,228,1297,SH,SOLE,1297,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
3,AES CORP,COM,00130H105,2556,261115,SH,SOLE,261115,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
4,AFFILIATED MANAGERS GROUP,COM,008252108,317,1854,SH,SOLE,1854,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
5,AFLAC INC,COM,001055102,4214,72485,SH,SOLE,72485,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
6,AGNICO EAGLE MINES LTD,COM,008474108,6674,263591,SH,SOLE,263591,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
7,AIRGAS INC,COM,009363102,411,4600,SH,SOLE,4600,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
8,ALASKA AIR GROUP INC,COM,011659109,489,6150,SH,SOLE,6150,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
9,ALBEMARLE CORP,COM,012653101,412,9344,SH,SOLE,9344,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
10,ALCOA INC,COM,013817101,3670,379916,SH,SOLE,379916,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
11,ALIGN TECHNOLOGY INC,COM,016255101,471,8300,SH,SOLE,8300,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
12,ALLEGHENY TECHNOLOGIES INC,COM,01741R102,408,28800,SH,SOLE,28800,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
13,ALLIANCE DATA SYSTEMS CORP,COM,018581108,6932,26765,SH,SOLE,26765,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
14,ALTRIA GROUP INC,COM,02209S103,435,8000,SH,SOLE,8000,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
15,AMAZON COM INC,COM,023135106,9678,18906,SH,SOLE,18906,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
16,AMC NETWORKS INC,CL A,00164V103,701,9579,SH,SOLE,9579,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
17,AMERICAN EAGLE OUTFITTERS NE,COM,02553E106,463,29600,SH,SOLE,29600,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
18,AMERICAN ELEC PWR INC,COM,025537101,945,16616,SH,SOLE,16616,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
19,AMERISOURCEBERGEN CORP,COM,03073E105,4507,47443,SH,SOLE,47443,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
20,AMETEK INC NEW,COM,031100100,761,14540,SH,SOLE,14540,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
21,AMGEN INC,COM,031162100,8580,62033,SH,SOLE,62033,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
22,AMPHENOL CORP NEW,CL A,032095101,466,9143,SH,SOLE,9143,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
23,ANADARKO PETE CORP,COM,032511107,8763,145100,SH,SOLE,145100,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
24,ANALOG DEVICES INC,COM,032654105,6419,113792,SH,SOLE,113792,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
25,ANGLOGOLD ASHANTI LTD,SPONSORED ADR,035128206,3854,470600,SH,SOLE,470600,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
26,ANIXTER INTL INC,COM,035290105,586,10142,SH,SOLE,10142,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
27,ANNALY CAP MGMT INC,COM,035710409,423,42900,SH,SOLE,42900,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
28,ANSYS INC,COM,03662Q105,913,10361,SH,SOLE,10361,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
29,ANTHEM INC,COM,036752103,5060,36141,SH,SOLE,36141,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
30,APACHE CORP,COM,037411105,4202,107300,SH,SOLE,107300,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
31,APPLE INC,COM,037833100,30316,274852,SH,SOLE,274852,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
32,APPLIED MATLS INC,COM,038222105,21727,1479057,SH,SOLE,1479057,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
33,APTARGROUP INC,COM,038336103,449,6800,SH,SOLE,6800,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
34,ARCHER DANIELS MIDLAND CO,COM,039483102,8278,199703,SH,SOLE,199703,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
35,ARES CAP CORP,COM,04010L103,310,21400,SH,SOLE,21400,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
36,ARROW ELECTRS INC,COM,042735100,985,17826,SH,SOLE,17826,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
37,ASHLAND INC NEW,COM,044209104,593,5890,SH,SOLE,5890,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
38,AT&T INC,COM,00206R102,18505,567975,SH,SOLE,567975,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
39,AUTOLIV INC,COM,052800109,436,4000,SH,SOLE,4000,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
40,AUTOMATIC DATA PROCESSING IN,COM,053015103,1179,14666,SH,SOLE,14666,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
41,AVERY DENNISON CORP,COM,053611109,1092,19302,SH,SOLE,19302,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
42,AVNET INC,COM,053807103,637,14931,SH,SOLE,14931,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
43,AVX CORP NEW,COM,002444107,365,27861,SH,SOLE,27861,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
44,BANK AMER CORP,COM,060505104,477,30591,SH,SOLE,30591,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
45,BARD C R INC,COM,067383109,4050,21738,SH,SOLE,21738,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
46,BARRICK GOLD CORP,COM,067901108,9309,1463603,SH,SOLE,1463603,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
47,BCE INC,COM NEW,05534B760,16272,399400,SH,SOLE,399400,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
48,BECTON DICKINSON & CO,COM,075887109,726,5469,SH,SOLE,5469,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
49,BED BATH & BEYOND INC,COM,075896100,18821,330074,SH,SOLE,330074,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
50,BEMIS INC,COM,081437105,312,7890,SH,SOLE,7890,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
51,BHP BILLITON LTD,SPONSORED ADR,088606108,10119,320011,SH,SOLE,320011,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
52,BIG LOTS INC,COM,089302103,610,12736,SH,SOLE,12736,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
53,BIO RAD LABS INC,CL A,090572207,400,2978,SH,SOLE,2978,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
54,BIO TECHNE CORP,COM,09073M104,1200,12978,SH,SOLE,12978,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
55,BIOGEN INC,COM,09062X103,4309,14766,SH,SOLE,14766,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
56,BLOCK H & R INC,COM,093671105,692,19113,SH,SOLE,19113,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
57,BOEING CO,COM,097023105,3779,28856,SH,SOLE,28856,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
58,BOSTON SCIENTIFIC CORP,COM,101137107,1701,103684,SH,SOLE,103684,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
59,BP PLC,SPONSORED ADR,055622104,11426,373900,SH,SOLE,373900,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
60,BRINKER INTL INC,COM,109641100,438,8324,SH,SOLE,8324,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
61,BRISTOL MYERS SQUIBB CO,COM,110122108,1156,19528,SH,SOLE,19528,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
62,BROCADE COMMUNICATIONS SYS I,COM NEW,111621306,380,36600,SH,SOLE,36600,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
63,BROWN & BROWN INC,COM,115236101,301,9712,SH,SOLE,9712,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
64,BROWN FORMAN CORP,CL B,115637209,687,7091,SH,SOLE,7091,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
65,BRUKER CORP,COM,116794108,424,25806,SH,SOLE,25806,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
66,CA INC,COM,12673P105,17744,649976,SH,SOLE,649976,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
67,CABELAS INC,COM,126804301,694,15229,SH,SOLE,15229,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
68,CABOT CORP,COM,127055101,403,12765,SH,SOLE,12765,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
69,CABOT OIL & GAS CORP,COM,127097103,2569,117500,SH,SOLE,117500,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
70,CAMECO CORP,COM,13321L108,1305,107500,SH,SOLE,107500,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
71,CANADIAN NAT RES LTD,COM,136385101,5684,293300,SH,SOLE,293300,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
72,CARDINAL HEALTH INC,COM,14149Y108,6970,90732,SH,SOLE,90732,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
73,CBS CORP NEW,CL B,124857202,2489,62373,SH,SOLE,62373,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
74,CELANESE CORP DEL,COM SER A,150870103,413,6976,SH,SOLE,6976,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
75,CENOVUS ENERGY INC,COM,15135U109,3296,218300,SH,SOLE,218300,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
76,CENTERPOINT ENERGY INC,COM,15189T107,4873,270109,SH,SOLE,270109,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
77,CENTURYLINK INC,COM,156700106,33585,1336974,SH,SOLE,1336974,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
78,CERNER CORP,COM,156782104,2247,37477,SH,SOLE,37477,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
79,CF INDS HLDGS INC,COM,125269100,4905,109236,SH,SOLE,109236,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
80,CHARLES RIV LABS INTL INC,COM,159864107,1251,19687,SH,SOLE,19687,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
81,CHEESECAKE FACTORY INC,COM,163072101,560,10372,SH,SOLE,10372,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
82,CHESAPEAKE ENERGY CORP,COM,165167107,1382,188600,SH,SOLE,188600,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
83,CHEVRON CORP NEW,COM,166764100,11422,144800,SH,SOLE,144800,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
84,CHOICE HOTELS INTL INC,COM,169905106,567,11908,SH,SOLE,11908,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
85,CIENA CORP,COM NEW,171779309,403,19431,SH,SOLE,19431,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
86,CINTAS CORP,COM,172908105,674,7859,SH,SOLE,7859,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
87,CISCO SYS INC,COM,17275R102,13308,506980,SH,SOLE,506980,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
88,CIT GROUP INC,COM NEW,125581801,652,16300,SH,SOLE,16300,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
89,CITIGROUP INC,COM NEW,172967424,1058,21322,SH,SOLE,21322,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
90,CITRIX SYS INC,COM,177376100,3567,51480,SH,SOLE,51480,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
91,CLARCOR INC,COM,179895107,216,4539,SH,SOLE,4539,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
92,COACH INC,COM,189754104,13446,464778,SH,SOLE,464778,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
93,COCA COLA CO,COM,191216100,33315,830374,SH,SOLE,830374,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
94,COCA COLA ENTERPRISES INC NE,COM,19122T109,734,15176,SH,SOLE,15176,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
95,COGNIZANT TECHNOLOGY SOLUTIO,CL A,192446102,1158,18496,SH,SOLE,18496,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
96,COLFAX CORP,COM,194014106,3479,116300,SH,SOLE,116300,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
97,COLUMBIA SPORTSWEAR CO,COM,198516106,812,13811,SH,SOLE,13811,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
98,COMMUNITY HEALTH SYS INC NEW,COM,203668108,364,8517,SH,SOLE,8517,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
99,COMMVAULT SYSTEMS INC,COM,204166102,655,19300,SH,SOLE,19300,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
100,CONCHO RES INC,COM,20605P101,3205,32600,SH,SOLE,32600,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
101,CONOCOPHILLIPS,COM,20825C104,11314,235900,SH,SOLE,235900,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
102,CONSOL ENERGY INC,COM,20854P109,656,66920,SH,SOLE,66920,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
103,CONTINENTAL RESOURCES INC,COM,212015101,3045,105100,SH,SOLE,105100,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
104,COOPER COS INC,COM NEW,216648402,431,2897,SH,SOLE,2897,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
105,CORNING INC,COM,219350105,8229,480676,SH,SOLE,480676,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
106,CORRECTIONS CORP AMER NEW,COM NEW,22025Y407,665,22496,SH,SOLE,22496,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
107,CRANE CO,COM,224399105,220,4710,SH,SOLE,4710,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
108,CRESCENT PT ENERGY CORP,COM,22576C101,1625,142700,SH,SOLE,142700,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
109,CROWN CASTLE INTL CORP NEW,COM,22822V101,1440,18257,SH,SOLE,18257,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
110,CROWN HOLDINGS INC,COM,228368106,408,8928,SH,SOLE,8928,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
111,CSX CORP,COM,126408103,11804,438805,SH,SOLE,438805,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
112,CUMMINS INC,COM,231021106,11281,103900,SH,SOLE,103900,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
113,CYPRESS SEMICONDUCTOR CORP,COM,232806109,459,53891,SH,SOLE,53891,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
114,DANAHER CORP DEL,COM,235851102,646,7585,SH,SOLE,7585,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
115,DELTA AIR LINES INC DEL,COM NEW,247361702,745,16605,SH,SOLE,16605,0,0,2015-09-30,2015Q3,"Bridgewater Associates, LP",0001350694
