,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,3-D SYS CORP DEL,COM NEW,88554D205,17310,1118911,SH,DFND,1118911,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
1,ACTIVISION BLIZZARD INC,COM,00507V109,402595,11897020,SH,DFND,11897020,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
2,ACTIVISION BLIZZARD INC,COM,00507V109,53553,1582522,SH,DFND,1582522,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
3,ACTIVISION BLIZZARD INC,COM,00507V109,33849,1000279,SH,DFND,1000279,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
4,ADOBE SYS INC,COM,00724F101,290691,3099054,SH,DFND,3099054,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
5,ADOBE SYS INC,COM,00724F101,38404,409420,SH,DFND,409420,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
6,ADOBE SYS INC,COM,00724F101,27228,290275,SH,DFND,290275,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
7,AKAMAI TECHNOLOGIES INC,COM,00971T101,133831,2408324,SH,DFND,2408324,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
8,AKAMAI TECHNOLOGIES INC,COM,00971T101,17604,316790,SH,DFND,316790,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
9,AKAMAI TECHNOLOGIES INC,COM,00971T101,12616,227025,SH,DFND,227025,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
10,ALPHABET INC,CAP STK CL A,02079K305,96176,126066,SH,DFND,126066,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
11,ALPHABET INC,CAP STK CL A,02079K305,11986,15711,SH,DFND,15711,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
12,ALPHABET INC,CAP STK CL A,02079K305,16547,21690,SH,DFND,21690,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
13,ALPHABET INC,CAP STK CL C,02079K107,449624,603563,SH,DFND,603563,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
14,ALPHABET INC,CAP STK CL C,02079K107,60313,80962,SH,DFND,80962,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
15,ALPHABET INC,CAP STK CL C,02079K107,34994,46975,SH,DFND,46975,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
16,AMAZON COM INC,COM,023135106,274258,461993,SH,DFND,461993,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
17,AMAZON COM INC,COM,023135106,36112,60831,SH,DFND,60831,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
18,AMAZON COM INC,COM,023135106,26097,43961,SH,DFND,43961,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
19,AMBARELLA INC,SHS,G037AX101,36052,806537,SH,DFND,806537,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
20,AMBARELLA INC,SHS,G037AX101,22565,504819,SH,DFND,504819,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
21,AMERICAN TOWER CORP NEW,COM,03027X100,201043,1963882,SH,DFND,1963882,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
22,AMERICAN TOWER CORP NEW,COM,03027X100,26125,255200,SH,DFND,255200,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
23,AMERICAN TOWER CORP NEW,COM,03027X100,16552,161685,SH,DFND,161685,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
24,AVIS BUDGET GROUP,COM,053774105,43477,1589055,SH,DFND,1589055,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
25,AVIS BUDGET GROUP,COM,053774105,6398,233839,SH,DFND,233839,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
26,BOX INC,CL A,10316T104,37002,3018102,SH,DFND,3018102,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
27,BOX INC,CL A,10316T104,3896,317749,SH,DFND,317749,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
28,BOX INC,CL A,10316T104,5830,475533,SH,DFND,475533,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
29,BRF SA,SPONSORED ADR,10552T107,11373,799773,SH,DFND,799773,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
30,BRF SA,SPONSORED ADR,10552T107,1657,116545,SH,DFND,116545,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
31,BROADCOM LTD,SHS,Y09827109,279862,1811406,SH,DFND,1811406,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
32,BROADCOM LTD,SHS,Y09827109,38054,246304,SH,DFND,246304,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
33,BROADCOM LTD,SHS,Y09827109,24149,156305,SH,DFND,156305,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
34,CAL MAINE FOODS INC,COM NEW,128030202,17147,330330,SH,DFND,330330,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
35,CAL MAINE FOODS INC,COM NEW,128030202,2437,46938,SH,DFND,46938,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
36,CHARTER COMMUNICATIONS INC D,CL A NEW,16117M305,307642,1519743,SH,DFND,1519743,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
37,CHARTER COMMUNICATIONS INC D,CL A NEW,16117M305,40515,200141,SH,DFND,200141,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
38,CHARTER COMMUNICATIONS INC D,CL A NEW,16117M305,30261,149491,SH,DFND,149491,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
39,CHEETAH MOBILE INC,ADR,163075104,6984,427702,SH,DFND,427702,0,0,2016-03-31,2016Q1,COATUE MANAGEMENT LLC,0001135730
