,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ADOBE INC,COM,00724F101,26649,100000,SH,SOLE,100000,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
1,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,54735,300000,SH,SOLE,300000,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
2,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,127715,700000,SH,SOLE,700000,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
3,ALLERGAN PLC,SHS,G0177J108,458829,3133864,SH,SOLE,3133864,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
4,ALPHABET INC,CAP STK CL C,02079K107,170130,145000,SH,SOLE,145000,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
5,ALPS ETF TR,ALERIAN MLP,00162Q866,75225,7500000,SH,SOLE,7500000,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
6,ALTABA INC,COM,021346101,174182,2350000,SH,SOLE,2350000,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
7,AMAZON COM INC,COM,023135106,293824,165000,SH,SOLE,165000,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
8,CAESARS ENTMT CORP,COM,127686103,119464,13747240,SH,SOLE,13747240,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
9,CAESARS ENTMT CORP,NOTE  5.000%10/0,127686AA1,35364,24408230,PRN,SOLE,24408230,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
10,CHENIERE ENERGY INC,COM NEW,16411R208,40104,586655,SH,SOLE,586655,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
11,CLEARWAY ENERGY INC,CL A,18539C105,3635,250000,SH,SOLE,250000,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
12,CLEARWAY ENERGY INC,CL C,18539C204,12844,850000,SH,SOLE,850000,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
13,ENERGY TRANSFER LP,COM UT LTD PTN,29273V100,102945,6697763,SH,SOLE,6697763,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
14,FACEBOOK INC,CL A,30303M102,333380,2000000,SH,SOLE,2000000,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
15,MICRON TECHNOLOGY INC,COM,595112103,795603,19250000,SH,SOLE,19250000,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
16,MR COOPER GROUP INC,COM,62482R107,25030,2610000,SH,SOLE,2610000,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
17,PG&E CORP,COM,69331C108,411162,23099000,SH,SOLE,23099000,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
18,SALESFORCE COM INC,COM,79466L302,31674,200000,SH,SOLE,200000,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
19,SELECT SECTOR SPDR TR,ENERGY,81369Y506,6612,100000,SH,SOLE,100000,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
20,SPDR SERIES TRUST,S&P OILGAS EXP,78464A730,6148,200000,SH,SOLE,200000,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
21,T MOBILE US INC,COM,872590104,62159,899548,SH,SOLE,899548,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
22,UNITEDHEALTH GROUP INC,COM,91324P102,61815,250000,SH,SOLE,250000,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
23,VISTRA ENERGY CORP,COM,92840M102,58853,2260970,SH,SOLE,2260970,0,0,2019-03-31,2019Q1,APPALOOSA LP,0001656456
