,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,3-D SYS CORP DEL,COM NEW,88554D205,159,22726,SH,SOLE,22726,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
1,51JOB INC,SPONSORED ADS,316827104,2516,35042,SH,SOLE,35042,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
2,58 COM INC,SPON ADR REP A,31680Q104,6815,126344,SH,SOLE,126344,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
3,ACTIVISION BLIZZARD INC,COM,00507V109,1325,17462,SH,SOLE,17462,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
4,ACUITY BRANDS INC,COM,00508Y102,731,7638,SH,SOLE,7638,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
5,ADIENT PLC,ORD SHS,G0084W101,332,20239,SH,SOLE,20239,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
6,ADVANCE AUTO PARTS INC,COM,00751Y106,2806,19698,SH,SOLE,19698,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
7,AECOM,COM,00766T100,1152,30658,SH,SOLE,30658,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
8,AGILENT TECHNOLOGIES INC,COM,00846U101,620,7021,SH,SOLE,7021,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
9,AIR PRODS & CHEMS INC,COM,009158106,1216,5034,SH,SOLE,5034,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
10,ALBEMARLE CORP,COM,012653101,1893,24522,SH,SOLE,24522,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
11,ALCOA CORP,COM,013872106,405,36011,SH,SOLE,36011,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
12,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,205044,950598,SH,SOLE,950598,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
13,ALLEGHANY CORP DEL,COM,017175100,1355,2770,SH,SOLE,2770,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
14,ALLEGHENY TECHNOLOGIES INC,COM,01741R102,154,15142,SH,SOLE,15142,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
15,ALLEGION PLC,ORD SHS,G0176J109,2173,21262,SH,SOLE,21262,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
16,ALLIANT ENERGY CORP,COM,018802108,207,4321,SH,SOLE,4321,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
17,ALLISON TRANSMISSION HLDGS I,COM,01973R101,803,21830,SH,SOLE,21830,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
18,ALLSTATE CORP,COM,020002101,1114,11487,SH,SOLE,11487,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
19,ALTRIA GROUP INC,COM,02209S103,2655,67649,SH,SOLE,67649,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
20,AMDOCS LTD,SHS,G02602103,296,4860,SH,SOLE,4860,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
21,AMERCO,COM,023586100,1366,4521,SH,SOLE,4521,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
22,AMEREN CORP,COM,023608102,294,4173,SH,SOLE,4173,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
23,AMERICAN ELEC PWR CO INC,COM,025537101,651,8176,SH,SOLE,8176,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
24,AMERICAN FINL GROUP INC OHIO,COM,025932104,208,3270,SH,SOLE,3270,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
25,AMERICAN TOWER CORP NEW,COM,03027X100,2064,7984,SH,SOLE,7984,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
26,AMERICAN WTR WKS CO INC NEW,COM,030420103,385,2996,SH,SOLE,2996,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
27,AMETEK INC,COM,031100100,264,2959,SH,SOLE,2959,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
28,AMKOR TECHNOLOGY INC,COM,031652100,509,41364,SH,SOLE,41364,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
29,AMPHENOL CORP NEW,CL A,032095101,646,6743,SH,SOLE,6743,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
30,ANALOG DEVICES INC,COM,032654105,527,4296,SH,SOLE,4296,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
31,ANSYS INC,COM,03662Q105,569,1951,SH,SOLE,1951,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
32,ANTHEM INC,COM,036752103,1288,4899,SH,SOLE,4899,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
33,APPLIED MATLS INC,COM,038222105,790,13066,SH,SOLE,13066,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
34,APTARGROUP INC,COM,038336103,553,4942,SH,SOLE,4942,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
35,APTIV PLC,SHS,G6095L109,4580,58784,SH,SOLE,58784,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
36,ARCH CAP GROUP LTD,ORD,G0450A105,423,14765,SH,SOLE,14765,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
37,ARISTA NETWORKS INC,COM,040413106,3067,14602,SH,SOLE,14602,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
38,ASHLAND GLOBAL HLDGS INC,COM,044186104,963,13939,SH,SOLE,13939,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
39,ASSURANT INC,COM,04621X108,224,2173,SH,SOLE,2173,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
40,ATMOS ENERGY CORP,COM,049560105,209,2098,SH,SOLE,2098,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
41,AUTODESK INC,COM,052769106,1195,4996,SH,SOLE,4996,0,0,2020-06-30,2020Q2,"Bridgewater Associates, LP",0001350694
