,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALASKA AIR GROUP INC,Com,011659109,87897,1328146,SH,SOLE,1328146,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
1,AMAZON.COM INC,Com,023135106,7442,20000,SH,SOLE,20000,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
2,AMERICAN AIRLINES GROUP INC,Com,02376R102,71409,1352961,SH,SOLE,1352961,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
3,AVIS BUDGET GROUP INC,Com,053774105,105113,1781127,SH,SOLE,1781127,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
4,CHEGG INC,Com,163092109,806,101369,SH,SOLE,101369,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
5,CHURCHILL DOWNS INC,Com,171484108,1529,13301,SH,SOLE,13301,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
6,CTRIP.COM INTERNATIONAL-ADR,American DEP SHS,22943F100,51952,886258,SH,SOLE,886258,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
7,DELTA AIR LINES INC,Com New,247361702,42187,938327,SH,SOLE,938327,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
8,DEMANDWARE INC,Com,24802Y105,29232,480000,SH,SOLE,480000,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
9,ELONG INC,Sponsored ADR,290138205,9177,532922,SH,SOLE,532922,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
10,EXPEDIA INC,Com New,30212P303,212169,2254003,SH,SOLE,2254003,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
11,FACEBOOK INC,Class A,30303M102,65365,795045,SH,SOLE,795045,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
12,FIVE9 INC,Com,338307101,3336,600000,SH,SOLE,600000,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
13,HERTZ GLOBAL HOLDINGS INC,Com,42805T105,35018,1615235,SH,SOLE,1615235,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
14,HUBSPOT INC,Com,443573100,13485,347902,SH,SOLE,347902,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
15,NQ MOBILE INC - ADR,ADR REPSTG CL A,64118U108,1899,509176,SH,SOLE,509176,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
16,ORBITZ WORLDWIDE INC,Com,68557K109,1294,111000,SH,SOLE,111000,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
17,QUNAR CAYMAN ISLANDS LTD-ADR,SPNS ADR CL B,74906P104,42253,1024326,SH,SOLE,1024326,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
18,RED HAT INC,Com,756577102,6958,91852,SH,SOLE,91852,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
19,ROYAL CARIBBEAN CRUISES LTD,Com,V7780T103,101614,1241469,SH,SOLE,1241469,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
20,SPIRIT AIRLINES INC,Com,848577102,7736,100000,SH,SOLE,100000,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
21,THE PRICELINE GROUP INC,Com New,741503403,82633,70981,SH,SOLE,70981,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
22,TRIPADVISOR INC,Com,896945201,49902,600000,SH,SOLE,600000,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
23,UNITED CONTINENTAL HOLDINGS,Com,910047109,301292,4480179,SH,SOLE,4480179,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
24,UNITED RENTALS INC,Com,911363109,638,7000,SH,SOLE,7000,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
25,WORKDAY INC-CLASS A,Class A,98138H101,7597,90000,SH,SOLE,90000,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
26,ZENDESK INC,Com,98936J101,3971,175000,SH,SOLE,175000,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
27,ZILLOW GROUP INC,Class A,98954M101,26168,260900,SH,SOLE,260900,0,0,2015-03-31,2015Q1,"Altimeter Capital Management, LP",0001541617
