,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ADOBE INC,COM,00724F101,56631,205000,SH,SOLE,205000,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
1,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,217399,1300000,SH,SOLE,1300000,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
2,ALLERGAN PLC,SHS,G0177J108,217936,1295000,SH,SOLE,1295000,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
3,ALPHABET INC,CAP STK CL C,02079K107,542333,444900,SH,SOLE,444900,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
4,ALPS ETF TR,ALERIAN MLP,00162Q866,59867,6550000,SH,SOLE,6550000,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
5,ALTABA INC,COM,021346101,269578,13838684,SH,SOLE,13838684,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
6,AMAZON COM INC,COM,023135106,460016,265000,SH,SOLE,265000,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
7,BOEING CO,COM,097023105,11414,30000,SH,SOLE,30000,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
8,BROADCOM INC,COM,11135F101,75947,275102,SH,SOLE,275102,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
9,CAESARS ENTMT CORP,COM,127686103,130592,11200000,SH,SOLE,11200000,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
10,CAESARS ENTMT CORP,NOTE  5.000%10/0,127686AA1,34516,20000000,PRN,SOLE,20000000,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
11,CHENIERE ENERGY INC,COM NEW,16411R208,25855,410000,SH,SOLE,410000,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
12,CLEARWAY ENERGY INC,CL A,18539C105,3034,174962,SH,SOLE,174962,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
13,CLEARWAY ENERGY INC,CL C,18539C204,10901,597295,SH,SOLE,597295,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
14,ENERGY TRANSFER LP,COM UT LTD PTN,29273V100,76610,5857027,SH,SOLE,5857027,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
15,FACEBOOK INC,CL A,30303M102,503076,2825000,SH,SOLE,2825000,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
16,HUMANA INC,COM,444859102,19175,75000,SH,SOLE,75000,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
17,MICRON TECHNOLOGY INC,COM,595112103,257100,6000000,SH,SOLE,6000000,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
18,MR COOPER GROUP INC,COM,62482R107,6930,652500,SH,SOLE,652500,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
19,PG&E CORP,COM,69331C108,181105,18110523,SH,SOLE,18110523,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
20,SALESFORCE COM INC,COM,79466L302,74220,500000,SH,SOLE,500000,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
21,SPDR SERIES TRUST,S&P OILGAS EXP,78464A730,24596,1100000,SH,SOLE,1100000,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
22,T MOBILE US INC,COM,872590104,55139,700000,SH,SOLE,700000,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
23,UNITEDHEALTH GROUP INC,COM,91324P102,54330,250000,SH,SOLE,250000,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
24,VISTRA ENERGY CORP,COM,92840M102,45952,1719100,SH,SOLE,1719100,0,0,2019-09-30,2019Q3,APPALOOSA LP,0001656456
