,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ADOBE SYSTEMS INCORPORATED,COM,00724F101,68929,145000,SH,SOLE,145000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
1,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,258472,1140000,SH,SOLE,1140000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
2,ALLIANCE DATA SYSTEMS CORP,COM,018581108,51842,462500,SH,SOLE,462500,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
3,ALPHABET INC,CAP STK CL C,02079K107,477854,231000,SH,SOLE,231000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
4,ALPS ETF TR,ALERIAN MLP,00162Q452,60202,1973843,SH,SOLE,1973843,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
5,ALTIMETER GROWTH CORP 2,COM CL A,G0371B109,15570,1500000,SH,SOLE,1500000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
6,AMAZON COM INC,COM,023135106,575499,186000,SH,SOLE,186000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
7,ANTERO RESOURCES CORP,COM,03674X106,30192,2960000,SH,SOLE,2960000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
8,APA CORPORATION,COM,03743Q108,26940,1505000,SH,SOLE,1505000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
9,BAIDU INC,SPON ADR REP A,056752108,9790,45000,SH,SOLE,45000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
10,BP PLC,SPONSORED ADR,055622104,23741,975000,SH,SOLE,975000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
11,CARMAX INC,COM,143130102,86799,654300,SH,SOLE,654300,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
12,CC NEUBERGER PRINCIPAL HOLDN,UNIT 99/99/9999,G1992N118,12488,1250000,SH,SOLE,1250000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
13,CHESAPEAKE ENERGY CORP,*W EXP 03/01/202,165167180,6486,386087,SH,SOLE,386087,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
14,CHESAPEAKE ENERGY CORP,*W EXP 99/99/999,165167164,12897,625461,SH,SOLE,625461,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
15,CHESAPEAKE ENERGY CORP,*W EXP 99/99/999,165167172,13718,694957,SH,SOLE,694957,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
16,CHESAPEAKE ENERGY CORP,COM,165167735,161788,3728685,SH,SOLE,3728685,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
17,D R HORTON INC,COM,23331A109,103825,1165000,SH,SOLE,1165000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
18,DISCOVERY INC,COM SER A,25470F104,20644,475000,SH,SOLE,475000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
19,DISNEY WALT CO,COM,254687106,63659,345000,SH,SOLE,345000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
20,DRAGONEER GROWTH OPPTY CORP,SHS CL A,G28314105,7710,750000,SH,SOLE,750000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
21,E2OPEN PARENT HOLDINGS INC,COM CL A,29788T103,24900,2500000,SH,SOLE,2500000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
22,EMERSON ELEC CO,COM,291011104,81739,906000,SH,SOLE,906000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
23,ENERGY TRANSFER LP,COM UT LTD PTN,29273V100,175260,22820328,SH,SOLE,22820328,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
24,ENTERPRISE PRODS PARTNERS L,COM,293792107,71253,3235841,SH,SOLE,3235841,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
25,EQT CORP,COM,26884L109,37756,2032085,SH,SOLE,2032085,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
26,FACEBOOK INC,CL A,30303M102,536045,1820000,SH,SOLE,1820000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
27,FREEPORT-MCMORAN INC,CL B,35671D857,49395,1500000,SH,SOLE,1500000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
28,GOODYEAR TIRE & RUBR CO,COM,382550101,81241,4623867,SH,SOLE,4623867,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
29,HCA HEALTHCARE INC,COM,40412C101,178923,950000,SH,SOLE,950000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
30,HENNESSY CAPITAL INVS CORP V,UNIT 01/15/2025,42589T206,7590,750000,SH,SOLE,750000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
31,IQIYI INC,SPONSORED ADS,46267X108,27339,1644934,SH,SOLE,1644934,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
32,ISHARES INC,MSCI STH KOR ETF,464286772,41486,462500,SH,SOLE,462500,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
33,KOHLS CORP,COM,500255104,94631,1587500,SH,SOLE,1587500,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
34,LIBERTY MEDIA ACQUISITION CO,UNIT 01/22/2026,53073L203,10710,1000000,SH,SOLE,1000000,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
35,MACYS INC,COM,55616P104,85362,5272500,SH,SOLE,5272500,0,0,2021-03-31,2021Q1,APPALOOSA LP,0001656456
