,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,Alibaba Group Hldg Ltd,SPONSORED ADS,01609W102,160441,545755,SH,DFND,545755,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
1,Alnylam Pharmaceuticals Inc,COM,02043Q107,53642,368419,SH,DFND,368419,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
2,Alphabet Inc,CAP STK CL A,02079K305,60355,41181,SH,DFND,41181,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
3,Amazon Com Inc,COM,023135106,273048,86717,SH,DFND,86717,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
4,Analog Devices Inc,COM,032654105,14886,127511,SH,DFND,127511,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
5,Arco Platform Ltd Com,CL A,G04553106,3458,84675,SH,DFND,84675,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
6,Barrick Gold Corp,COM,067901108,136422,4853153,SH,DFND,4853153,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
7,Beigene Ltd,SPONSORED ADR,07725L102,8887,31025,SH,DFND,31025,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
8,Biomarin Pharmaceutical Inc,COM,09061G101,14661,192700,SH,DFND,192700,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
9,Booking Holdings Inc,COM,09857L108,29578,17290,SH,DFND,17290,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
10,Carnival Corp,UNIT 99/99/9999,143658300,30398,2002500,SH,DFND,2002500,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
11,Carnival Corp,UNIT 99/99/9999,143658300,27599,1818100,SH,DFND,1818100,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
12,Carvana Co,CL A,146869102,20503,91916,SH,DFND,91916,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
13,Cloudflare Inc,CL A COM,18915M107,10533,256535,SH,DFND,256535,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
14,D R Horton Inc,COM,23331A109,3515,46470,SH,DFND,46470,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
15,Dish Network Corporation,CL A,25470M109,11399,392679,SH,DFND,392679,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
16,Disney Walt Co,COM DISNEY,254687106,17781,143300,SH,DFND,143300,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
17,Disney Walt Co,COM DISNEY,254687106,3710,29900,SH,DFND,29900,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
18,Expedia Group Inc,COM NEW,30212P303,29000,316278,SH,DFND,316278,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
19,Facebook Inc,CL A,30303M102,54448,207895,SH,DFND,207895,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
20,Fastly Inc,CL A,31188V100,16904,180442,SH,DFND,180442,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
21,Fidelity Natl Information Sv,COM,31620M106,46791,317851,SH,DFND,317851,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
22,Flex Ltd,ORD,Y2573F102,7923,711240,SH,DFND,711240,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
23,Freeport-Mcmoran Inc,CL B,35671D857,98820,6318400,SH,DFND,6318400,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
24,General Electric Co,COM,369604103,27261,4375778,SH,DFND,4375778,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
25,General Electric Co,COM,369604103,2621,420700,SH,DFND,420700,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
26,Iqvia Hldgs Inc,COM,46266C105,11304,71710,SH,DFND,71710,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
27,Jd.Com Inc,SPON ADR CL A,47215P106,118118,1521943,SH,DFND,1521943,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
28,Jpmorgan Chase & Co,COM,46625H100,9450,98165,SH,DFND,98165,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
29,Las Vegas Sands Corp,COM,517834107,3635,77901,SH,DFND,77901,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
30,Lennar Corp,CL A,526057104,15100,184872,SH,DFND,184872,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
31,Live Nation Entertainment In,COM,538034109,26380,489607,SH,DFND,489607,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
32,Mercadolibre Inc,COM,58733R102,76987,71121,SH,DFND,71121,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
33,Microsoft Corp,COM,594918104,556455,2645630,SH,DFND,2645630,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
34,Netflix Inc,COM,64110L106,139194,278372,SH,DFND,278372,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
35,Nextera Energy Inc,COM,65339F101,59921,215884,SH,DFND,215884,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
36,Nuance Communications Inc,COM,67020Y100,96634,2911525,SH,DFND,2911525,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
37,Palo Alto Networks Inc,COM,697435105,20143,82300,SH,DFND,82300,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
38,Paypal Hldgs Inc,COM,70450Y103,27847,141333,SH,DFND,141333,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
39,Penn Natl Gaming Inc,COM,707569109,137585,1892501,SH,DFND,1892501,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
40,Qualcomm Inc,COM,747525103,9717,82569,SH,DFND,82569,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
41,Reata Pharmaceuticals Inc,CL A,75615P103,52987,543901,SH,DFND,543901,0,0,2020-09-30,2020Q3,Duquesne Family Office LLC,0001536411
