,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ABERCROMBIE & FITCH CO,CL A,002896207,24975,925000,SH,SOLE,925000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
1,ADOBE SYS INC,COM,00724F101,56364,600000,SH,SOLE,600000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
2,ADVANCE AUTO PARTS INC,COM,00751Y106,67730,450000,SH,SOLE,450000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
3,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,50794,625000,SH,SOLE,625000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
4,ALLEGION PUB LTD CO,ORD SHS,G0176J109,26368,400000,SH,SOLE,400000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
5,ALLIANCE DATA SYSTEMS CORP,COM,018581108,45634,165000,SH,SOLE,165000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
6,ALPHABET INC,CAP STK CL A,02079K305,42791,55000,SH,SOLE,55000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
7,AMAZON COM INC,COM,023135106,57451,85000,SH,SOLE,85000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
8,BRUNSWICK CORP,COM,117043109,39145,775000,SH,SOLE,775000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
9,BUFFALO WILD WINGS INC,COM,119848109,38316,240000,SH,SOLE,240000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
10,BURLINGTON STORES INC,COM,122017106,27885,650000,SH,SOLE,650000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
11,CONSTELLATION BRANDS INC,CL A,21036P108,71220,500000,SH,SOLE,500000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
12,CTRIP COM INTL LTD,AMERICAN DEP SH,22943F100,37064,800000,SH,SOLE,800000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
13,DAVE & BUSTERS ENTMT INC,COM,238337109,22957,550000,SH,SOLE,550000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
14,DECKERS OUTDOOR CORP,COM,243537107,9440,200000,SH,SOLE,200000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
15,DEL FRISCOS RESTAURANT GROUP,COM,245077102,3204,200000,SH,SOLE,200000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
16,DEL FRISCOS RESTAURANT GROUP,COM,245077102,22829,1425000,SH,SOLE,1425000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
17,DOLLAR TREE INC,COM,256746108,84942,1100000,SH,SOLE,1100000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
18,DOMINOS PIZZA INC,COM,25754A201,80656,725000,SH,SOLE,725000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
19,DOMINOS PIZZA INC,COM,25754A201,19469,175000,SH,SOLE,175000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
20,EXPEDIA INC DEL,COM NEW,30212P303,21753,175000,SH,SOLE,175000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
21,FACEBOOK INC,CL A,30303M102,68029,650000,SH,SOLE,650000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
22,FITBIT INC,CL A,33812L102,1480,50000,SH,SOLE,50000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
23,GAMESTOP CORP NEW,CL A,36467W109,11216,400000,SH,SOLE,400000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
24,GILDAN ACTIVEWEAR INC,COM,375916103,40641,1430000,SH,SOLE,1430000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
25,GOPRO INC,CL A,38268T103,9005,500000,SH,SOLE,500000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
26,HANESBRANDS INC,COM,410345102,44145,1500000,SH,SOLE,1500000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
27,INTERFACE INC,COM,458665304,479,25000,SH,SOLE,25000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
28,JD COM INC,SPON ADR CL A,47215P106,51624,1600000,SH,SOLE,1600000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
29,KROGER CO,COM,501044101,4183,100000,SH,SOLE,100000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
30,KROGER CO,COM,501044101,20915,500000,SH,SOLE,500000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
31,LAS VEGAS SANDS CORP,COM,517834107,50416,1150000,SH,SOLE,1150000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
32,LAS VEGAS SANDS CORP,COM,517834107,17536,400000,SH,SOLE,400000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
33,LOWES COS INC,COM,548661107,68436,900000,SH,SOLE,900000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
34,LULULEMON ATHLETICA INC,COM,550021109,34106,650000,SH,SOLE,650000,0,0,2015-12-31,2015Q4,Melvin Capital Management LP,0001628110
