,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,3-D SYS CORP DEL,COM NEW,88554D205,12869,961067,SH,DFND,961067,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
1,ACACIA COMMUNICATIONS INC,COM,00401C108,2914,61864,SH,DFND,61864,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
2,ACTIVISION BLIZZARD INC,COM,00507V109,62066,962122,SH,DFND,962122,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
3,ACTIVISION BLIZZARD INC,COM,00507V109,706297,10948648,SH,DFND,10948648,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
4,ADOBE SYS INC,COM,00724F101,7946,53263,SH,DFND,53263,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
5,ADOBE SYS INC,COM,00724F101,91494,613315,SH,DFND,613315,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
6,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,75795,438859,SH,DFND,438859,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
7,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,930967,5390349,SH,DFND,5390349,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
8,ALLEGIANT TRAVEL CO,COM,01748X102,8762,66530,SH,DFND,66530,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
9,ALPHABET INC,CAP STK CL A,02079K305,18715,19220,SH,DFND,19220,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
10,ALPHABET INC,CAP STK CL A,02079K305,118557,121757,SH,DFND,121757,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
11,ALPHABET INC,CAP STK CL C,02079K107,48491,50558,SH,DFND,50558,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
12,ALPHABET INC,CAP STK CL C,02079K107,342680,357290,SH,DFND,357290,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
13,AMAZON COM INC,COM,023135106,28585,29734,SH,DFND,29734,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
14,AMAZON COM INC,COM,023135106,355112,369389,SH,DFND,369389,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
15,AMERICAN TOWER CORP NEW,COM,03027X100,12753,93305,SH,DFND,93305,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
16,AMERICAN TOWER CORP NEW,COM,03027X100,131767,964056,SH,DFND,964056,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
17,APPLE INC,COM,037833100,88629,575062,SH,DFND,575062,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
18,APPLE INC,COM,037833100,1013759,6577724,SH,DFND,6577724,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
19,BANK AMER CORP,COM,060505104,351035,13852992,SH,DFND,13852992,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
20,BROADCOM LTD,SHS,Y09827109,51206,211124,SH,DFND,211124,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
21,BROADCOM LTD,SHS,Y09827109,655608,2703094,SH,DFND,2703094,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
22,CHEETAH MOBILE INC,ADR,163075104,4296,510803,SH,DFND,510803,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
23,COGNEX CORP,COM,192422103,8030,72814,SH,DFND,72814,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
24,COGNEX CORP,COM,192422103,104415,946821,SH,DFND,946821,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
25,ELECTRONIC ARTS INC,COM,285512109,39505,334616,SH,DFND,334616,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
26,ELECTRONIC ARTS INC,COM,285512109,469822,3979517,SH,DFND,3979517,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
27,EQUINIX INC,COM PAR $0.001,29444U700,19981,44771,SH,DFND,44771,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
28,EQUINIX INC,COM PAR $0.001,29444U700,216807,485787,SH,DFND,485787,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
29,FACEBOOK INC,CL A,30303M102,86711,507470,SH,DFND,507470,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
30,FACEBOOK INC,CL A,30303M102,1041509,6095329,SH,DFND,6095329,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
31,FIREEYE INC,COM,31816Q101,14804,882755,SH,DFND,882755,0,0,2017-09-30,2017Q3,COATUE MANAGEMENT LLC,0001135730
