,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,21VIANET GROUP INC,SPONSORED ADR,90138A103,36000,2000000,SH,SOLE,2000000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
1,3-D SYS CORP DEL,COM NEW,88554D205,87476,1886483,SH,SOLE,1886483,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
2,ABIOMED INC,COM,003654100,41963,1690000,SH,SOLE,1690000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
3,AUTOHOME INC,SP ADR RP CL A,05278C107,282937,6735000,SH,SOLE,6735000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
4,AVIS BUDGET GROUP,COM,053774105,185517,3379800,SH,SOLE,3379800,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
5,BIO-REFERENCE LABS INC,COM $.01 NEW,09057G602,20203,720000,SH,SOLE,720000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
6,BITAUTO HLDGS LTD,SPONSORED ADS,091727107,512070,6565000,SH,SOLE,6565000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
7,BURGER KING WORLDWIDE INC,COM,121220107,220967,7450000,SH,SOLE,7450000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
8,CASTLIGHT HEALTH INC,CL B,14862Q100,1488,115000,SH,SOLE,115000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
9,CBS CORP NEW,CL B,124857202,85414,1596526,SH,SOLE,1596526,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
10,CHARTER COMMUNICATIONS INC D,CL A NEW,16117M305,304745,2013248,SH,SOLE,2013248,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
11,CHINA XD PLASTICS CO LTD,COM,16948F107,957,175000,SH,SOLE,175000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
12,COLFAX CORP,COM,194014106,227880,4000000,SH,SOLE,4000000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
13,DELIA'S INC NEW,COM,246911101,910,3400000,SH,SOLE,3400000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
14,FIREEYE INC,COM,31816Q101,6112,200000,SH,SOLE,200000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
15,FLEETCOR TECHNOLOGIES INC,COM,339041105,414363,2915583,SH,SOLE,2915583,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
16,GLU MOBILE INC,COM,379890106,10469,2025000,SH,SOLE,2025000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
17,GOPRO INC,CL A,38268T103,49029,523250,SH,SOLE,523250,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
18,HERTZ GLOBAL HOLDINGS INC,COM,42805T105,402459,15851100,SH,SOLE,15851100,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
19,IDREAMSKY TECHNOLOGY LIMITED,SPONSORED ADS,45173K101,1701,100000,SH,SOLE,100000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
20,INSYS THERAPEUTICS INC NEW,COM NEW,45824V209,11634,300000,SH,SOLE,300000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
21,KING DIGITAL ENTMT PLC,ORD SHS,G5258J109,60198,4740000,SH,SOLE,4740000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
22,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,367236,8953698,SH,SOLE,8953698,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
23,MAKEMYTRIP LIMITED MAURITIUS,SHS,V5633W109,189917,6824168,SH,SOLE,6824168,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
24,MASONITE INTL CORP NEW,COM,575385109,53996,975000,SH,SOLE,975000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
25,MASTERCARD INC,CL A,57636Q104,560792,7586471,SH,SOLE,7586471,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
26,MOBILEYE N V AMSTELVEEN,ORD SHS,N51488117,53590,1000000,SH,SOLE,1000000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
27,MYRIAD GENETICS INC,COM,62855J104,73283,1900000,SH,SOLE,1900000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
28,NIMBLE STORAGE INC,COM,65440R101,6493,250000,SH,SOLE,250000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
29,PRICELINE GRP INC,COM NEW,741503403,15683,13536,SH,SOLE,13536,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
30,QUNAR CAYMAN IS LTD,SPNS ADR CL B,74906P104,4148,150000,SH,SOLE,150000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
31,RESMED INC,COM,761152107,49270,1000000,SH,SOLE,1000000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
32,RESTORATION HARDWARE HLDGS I,COM,761283100,254036,3193410,SH,SOLE,3193410,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
33,SOUFUN HLDGS LTD,ADR,836034108,139300,14000000,SH,SOLE,14000000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
34,SPDR SERIES TRUST,S&P HOMEBUILD,78464A888,695365,23500000,SH,SOLE,23500000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
35,TABLEAU SOFTWARE INC,CL A,87336U105,104627,1440148,SH,SOLE,1440148,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
36,TRANSDIGM GROUP INC,COM,893641100,469800,2548688,SH,SOLE,2548688,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
37,TRINA SOLAR LIMITED,SPON ADR,89628E104,30779,2550000,SH,SOLE,2550000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
38,TRULIA INC,COM,897888103,70113,1433808,SH,SOLE,1433808,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
39,TWENTY FIRST CENTY FOX INC,CL A,90130A101,576251,16805219,SH,SOLE,16805219,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
40,TWITTER INC,COM,90184L102,25790,500000,SH,SOLE,500000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
41,UTI WORLDWIDE INC,ORD,G87210103,54521,5129000,SH,SOLE,5129000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
42,VEEVA SYS INC,CL A COM,922475108,2113,75000,SH,SOLE,75000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
43,VIPSHOP HLDGS LTD,SPONSORED ADR,92763W103,324152,1715000,SH,SOLE,1715000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
44,VISA INC,COM CL A,92826C839,60699,284479,SH,SOLE,284479,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
45,ZHAOPIN LTD,SPONSORED ADR,98954L103,16191,1248370,SH,SOLE,1248370,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
46,ZILLOW INC,CL A,98954A107,363754,3136081,SH,SOLE,3136081,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
47,ZYNGA INC,CL A,98986T108,15228,5640000,SH,SOLE,5640000,0,0,2014-09-30,2014Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
