,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,2U,COM,90214J101,19123,797137,SH,DFND,797137,0,0,2019-12-31,2019Q4,BAILLIE GIFFORD & CO,0001088875
1,2U,COM,90214J101,6532,272299,SH,SOLE,272299,0,0,2019-12-31,2019Q4,BAILLIE GIFFORD & CO,0001088875
2,2U,COM,90214J101,265,11056,SH,DFND,11056,0,0,2019-12-31,2019Q4,BAILLIE GIFFORD & CO,0001088875
3,2U,COM,90214J101,21096,879385,SH,DFND,879385,0,0,2019-12-31,2019Q4,BAILLIE GIFFORD & CO,0001088875
4,58.Com Inc Adr,SPON ADR REP A,31680Q104,36690,566817,SH,DFND,566817,0,0,2019-12-31,2019Q4,BAILLIE GIFFORD & CO,0001088875
5,58.Com Inc Adr,SPON ADR REP A,31680Q104,90988,1405652,SH,SOLE,1300965,0,104687,2019-12-31,2019Q4,BAILLIE GIFFORD & CO,0001088875
6,58.Com Inc Adr,SPON ADR REP A,31680Q104,25877,399768,SH,DFND,261855,0,137913,2019-12-31,2019Q4,BAILLIE GIFFORD & CO,0001088875
7,58.Com Inc Adr,SPON ADR REP A,31680Q104,134183,2072972,SH,DFND,1849787,0,223185,2019-12-31,2019Q4,BAILLIE GIFFORD & CO,0001088875
8,AJ Gallagher & Co,COM,363576109,55329,581003,SH,DFND,386227,0,194776,2019-12-31,2019Q4,BAILLIE GIFFORD & CO,0001088875
9,AJ Gallagher & Co,COM,363576109,91637,962274,SH,DFND,962274,0,0,2019-12-31,2019Q4,BAILLIE GIFFORD & CO,0001088875
10,AJ Gallagher & Co,COM,363576109,295603,3104093,SH,DFND,2776125,0,327968,2019-12-31,2019Q4,BAILLIE GIFFORD & CO,0001088875
11,AJ Gallagher & Co,COM,363576109,201818,2119272,SH,SOLE,1967067,0,152205,2019-12-31,2019Q4,BAILLIE GIFFORD & CO,0001088875
12,Abiomed,COM,003654100,126089,739137,SH,DFND,739137,0,0,2019-12-31,2019Q4,BAILLIE GIFFORD & CO,0001088875
13,Abiomed,COM,003654100,100472,588967,SH,SOLE,558183,0,30784,2019-12-31,2019Q4,BAILLIE GIFFORD & CO,0001088875
