,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,3-D SYS CORP DEL,COM NEW,88554D205,7833,961067,SH,DFND,961067,0,0,2019-09-30,2019Q3,COATUE MANAGEMENT LLC,0001135730
1,8X8 INC NEW,COM,282914100,3393,163774,SH,DFND,163774,0,0,2019-09-30,2019Q3,COATUE MANAGEMENT LLC,0001135730
2,ACTIVISION BLIZZARD INC,COM,00507V109,290622,5491723,SH,DFND,5491723,0,0,2019-09-30,2019Q3,COATUE MANAGEMENT LLC,0001135730
3,ACTIVISION BLIZZARD INC,COM,00507V109,30026,567390,SH,DFND,567390,0,0,2019-09-30,2019Q3,COATUE MANAGEMENT LLC,0001135730
4,ADOBE INC,COM,00724F101,70723,256010,SH,DFND,256010,0,0,2019-09-30,2019Q3,COATUE MANAGEMENT LLC,0001135730
5,ADOBE INC,COM,00724F101,313718,1135632,SH,DFND,1135632,0,0,2019-09-30,2019Q3,COATUE MANAGEMENT LLC,0001135730
6,ALASKA AIR GROUP INC,COM,011659109,347,5342,SH,SOLE,5342,0,0,2019-09-30,2019Q3,COATUE MANAGEMENT LLC,0001135730
7,ALBEMARLE CORP,COM,012653101,48876,703045,SH,DFND,703045,0,0,2019-09-30,2019Q3,COATUE MANAGEMENT LLC,0001135730
8,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,576379,3446624,SH,DFND,3446624,0,0,2019-09-30,2019Q3,COATUE MANAGEMENT LLC,0001135730
9,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,77324,462381,SH,DFND,462381,0,0,2019-09-30,2019Q3,COATUE MANAGEMENT LLC,0001135730
10,ALPHABET INC,CAP STK CL A,02079K305,8226,6736,SH,DFND,6736,0,0,2019-09-30,2019Q3,COATUE MANAGEMENT LLC,0001135730
11,ALTERYX INC,COM CL A,02156B103,834,7760,SH,DFND,7760,0,0,2019-09-30,2019Q3,COATUE MANAGEMENT LLC,0001135730
12,AMAZON COM INC,COM,023135106,403549,232471,SH,DFND,232471,0,0,2019-09-30,2019Q3,COATUE MANAGEMENT LLC,0001135730
13,AMAZON COM INC,COM,023135106,54594,31450,SH,DFND,31450,0,0,2019-09-30,2019Q3,COATUE MANAGEMENT LLC,0001135730
14,AMAZON COM INC,COM,023135106,4920,2834,SH,SOLE,2834,0,0,2019-09-30,2019Q3,COATUE MANAGEMENT LLC,0001135730
15,AMERICAN EAGLE OUTFITTERS IN,COM,02553E106,3634,224061,SH,SOLE,224061,0,0,2019-09-30,2019Q3,COATUE MANAGEMENT LLC,0001135730
16,ANAPLAN INC,COM,03272L108,239813,5102408,SH,DFND,5102408,0,0,2019-09-30,2019Q3,COATUE MANAGEMENT LLC,0001135730
17,ANAPLAN INC,COM,03272L108,29425,626070,SH,DFND,626070,0,0,2019-09-30,2019Q3,COATUE MANAGEMENT LLC,0001135730
18,ANAPLAN INC,COM,03272L108,194111,4130015,SH,DFND,4130015,0,0,2019-09-30,2019Q3,COATUE MANAGEMENT LLC,0001135730
