,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,Abbott Labs,COM,002824100,77061,916300,SH,DFND,916300,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
1,Activision Blizzard Inc,COM,00507V109,82320,1744075,SH,DFND,1744075,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
2,Adobe Inc,COM,00724F101,152031,515971,SH,DFND,515971,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
3,Agnico Eagle Mines Ltd,COM,008474108,21490,419400,SH,DFND,419400,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
4,Alibaba Group Hldg Ltd,SPONSORED ADS,01609W102,175956,1038393,SH,DFND,1038393,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
5,Alteryx Inc,COM CL A,02156B103,2441,22373,SH,DFND,22373,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
6,Amazon Com Inc,COM,023135106,237702,125527,SH,DFND,125527,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
7,Atlassian Corp Plc,CL A,G06242104,1313,10035,SH,DFND,10035,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
8,Autodesk Inc,COM,052769106,3871,23762,SH,DFND,23762,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
9,Barrick Gold Corporation,COM,067901108,62766,3980100,SH,DFND,3980100,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
10,Cabot Oil & Gas Corp,COM,127097103,9081,395500,SH,DFND,395500,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
11,Cheniere Energy Inc,COM NEW,16411R208,4691,68530,SH,DFND,68530,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
12,Coupa Software Inc,COM,22266L106,87779,693306,SH,DFND,693306,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
13,Docusign Inc,COM,256163106,5652,113700,SH,DFND,113700,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
14,Eagle Materials Inc,COM,26969P108,3722,40150,SH,DFND,40150,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
15,Facebook Inc,CL A,30303M102,6744,34941,SH,DFND,34941,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
16,Fidelity Natl Information Sv,COM,31620M106,60510,493237,SH,DFND,493237,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
17,Fleetcor Technologies Inc,COM,339041105,4960,17660,SH,DFND,17660,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
18,Fox Corp,CL A COM,35137L105,3102,84655,SH,DFND,84655,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
19,General Electric Co,COM,369604103,65002,6190650,SH,DFND,6190650,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
20,Home Depot Inc,COM,437076102,94398,453900,SH,DFND,453900,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
21,Ihs Markit Ltd,SHS,G47567105,11974,188000,SH,DFND,188000,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
22,Illumina Inc,COM,452327109,62880,170800,SH,DFND,170800,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
23,Incyte Corp,COM,45337C102,17196,202400,SH,DFND,202400,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
24,Intelsat S A,COM,L5140P101,26541,1364570,SH,DFND,1364570,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
25,Ishares Tr,MSCI EMG MKT ETF,464287234,103435,2410500,SH,DFND,2410500,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
26,Jd Com Inc,SPON ADR CL A,47215P106,6058,200000,SH,DFND,200000,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
27,Jd Com Inc,SPON ADR CL A,47215P106,39353,1299213,SH,DFND,1299213,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
28,Marathon Pete Corp,COM,56585A102,22916,410100,SH,DFND,410100,0,0,2019-06-30,2019Q2,Duquesne Family Office LLC,0001536411
