,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALASKA AIR GROUP INC,Com,011659109,61965,664073,SH,SOLE,664073,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
1,AMAZON COM INC,Com,023135106,1749,5200,SH,SOLE,5200,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
2,AMERICAN AIRLS GROUP INC,Com,02376R102,27565,753148,SH,SOLE,753148,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
3,ARUBA NETWORKS INC,Com,043176106,2629,140199,SH,SOLE,140199,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
4,AVIS BUDGET GROUP INC,Com,053774105,90998,1868543,SH,SOLE,1868543,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
5,BOYD GAMING CORP,Com,103304101,2640,200000,SH,SOLE,200000,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
6,CHURCHILL DOWNS INC,Com,171484108,1214,13301,SH,SOLE,13301,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
7,CONCUR TECHNOLOGIES INC,Com,206708109,1104,11140,SH,SOLE,11140,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
8,COPA HOLDINGS SA,Class A,P31076105,22153,152577,SH,SOLE,152577,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
9,CTRIP COM INTL LTD,American DEP SHS,22943F100,39643,786258,SH,SOLE,786258,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
10,DELTA AIR LINES INC DEL,Com New,247361702,19642,566869,SH,SOLE,566869,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
11,DEMANDWARE INC,Com,24802Y105,1281,20000,SH,SOLE,20000,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
12,ELONG INC,Sponsored ADR,290138205,1326,80915,SH,SOLE,80915,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
13,EXPEDIA INC DEL,Com New,30212P303,91516,1262291,SH,SOLE,1262291,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
14,FACEBOOK INC,Class A,30303M102,47894,795045,SH,SOLE,795045,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
15,FINISAR CORP,Com New,31787A507,4515,170300,SH,SOLE,170300,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
16,GLOBAL EAGLE ENTMT INC,Com,37951D102,1578,100000,SH,SOLE,100000,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
17,GROUPON INC,Com Class A,399473107,43120,5500000,SH,SOLE,5500000,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
18,GROUPON INC,Call,399473107,3152,16000,SH,SOLE,16000,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
19,HAWAIIAN HOLDINGS INC,Com,419879101,24990,1790112,SH,SOLE,1790112,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
20,HERTZ GLOBAL HOLDINGS INC,Com,42805T105,62247,2336592,SH,SOLE,2336592,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
21,INFOBLOX INC,Com,45672H104,1566,78059,SH,SOLE,78059,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
22,INTERXION HOLDING N.V,SHS,N47279109,1199,50000,SH,SOLE,50000,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
23,NEONODE INC,Com New,64051M402,1187,208632,SH,SOLE,208632,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
24,NQ MOBILE INC,ADR Repstg Class A,64118U108,110548,6277552,SH,SOLE,6277552,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
25,NQ MOBILE INC,Call,64118U108,10937,17710,SH,SOLE,17710,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
26,ORBITZ WORLDWIDE INC,Com,68557K109,870,111000,SH,SOLE,111000,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
27,PRICELINE COM INC,Com New,741503403,84602,70981,SH,SOLE,70981,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
28,QUALCOMM INC,Com,747525103,1972,25000,SH,SOLE,25000,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
29,REALPAGE INC,Com,75606N109,2542,140000,SH,SOLE,140000,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
30,RED HAT INC,Com,756577102,4872,91952,SH,SOLE,91952,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
31,ROYAL CARIBBEAN CRUISES LTD,Com,V7780T103,102906,1886110,SH,SOLE,1886110,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
32,SPIRIT AIRLS INC,Com,848577102,5940,100000,SH,SOLE,100000,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
33,TANGOE INC,Com,87582Y108,2586,139106,SH,SOLE,139106,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
34,UNITED CONTL HOLDINGS INC,Com,910047109,91653,2053621,SH,SOLE,2053621,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
35,YANDEX N V,SHS Class A,N97284108,2233,73967,SH,SOLE,73967,0,0,2014-03-31,2014Q1,"Altimeter Capital Management, LLC",0001541617
