,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,58 COM INC,SPON ADR REP A,31680Q104,73918,1328261,SH,SOLE,1328261,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
1,BAOZUN INC,SPONSORED ADR,06684L103,2920,500000,SH,SOLE,500000,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
2,BEIGENE LTD,SPONSORED ADR,07725L102,20517,700000,SH,SOLE,700000,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
3,BONA FILM GROUP LTD,SPONSORED ADS,09777B107,6698,494300,SH,SOLE,494300,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
4,CAMECO CORP,COM,13321L108,13170,1025700,SH,SOLE,1025700,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
5,CHEETAH MOBILE INC,ADR,163075104,5233,320454,SH,SOLE,320454,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
6,CTRIP COM INTL LTD,AMERICAN DEP SHS,22943F100,361288,8162855,SH,SOLE,8162855,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
7,E-COMMERCE CHINA DANGDANG IN,SPN ADS COM A,26833A105,7755,1087724,SH,SOLE,1087724,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
8,HOMEINNS HOTEL GROUP,SPONSORED ADR,43742E102,5587,156720,SH,SOLE,156720,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
9,JD COM INC,SPON ADR CL A,47215P106,3265005,123207731,SH,SOLE,123207731,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
10,LENDINGCLUB CORP,COM,52603A109,830,100000,SH,SOLE,100000,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
11,MAKEMYTRIP LIMITED MAURITIUS,SHS,V5633W109,22157,1224800,SH,SOLE,1224800,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
12,MELCO CROWN ENTMT LTD,ADR,585464100,16383,992328,SH,SOLE,992328,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
13,MOBILEIRON INC,COM NEW,60739U204,5010,1108490,SH,SOLE,1108490,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
14,MOMO INC,ADR,60879B107,52785,4696215,SH,SOLE,4696215,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
15,MONDELEZ INTL INC,CL A,609207105,373176,9301496,SH,SOLE,9301496,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
16,NEW RELIC INC,COM,64829B100,235,9000,SH,SOLE,9000,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
17,QIHOO 360 TECHNOLOGY CO LTD,ADS,74734M109,11718,155100,SH,SOLE,155100,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
18,RENAISSANCERE HOLDINGS LTD,COM,G7496G103,15158,126496,SH,SOLE,126496,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
19,SALESFORCE COM INC,COM,79466L302,3524,47737,SH,SOLE,47737,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
20,SOHU COM INC,COM,83408W103,81777,1650727,SH,SOLE,1650727,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
21,SOUFUN HLDGS LTD,ADR,836034108,8985,1500000,SH,SOLE,1500000,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
22,TABLEAU SOFTWARE INC,CL A,87336U105,1129,24603,SH,SOLE,24603,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
23,TAL ED GROUP,ADS REPSTG COM,874080104,29754,598920,SH,SOLE,598920,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
24,TRIPADVISOR INC,COM,896945201,1210,18198,SH,SOLE,18198,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
25,TRUECAR INC,COM,89785L107,2385,426667,SH,SOLE,426667,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
26,WORKDAY INC,CL A,98138H101,647,8415,SH,SOLE,8415,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
27,XUNLEI LTD,SPONSORED ADR,98419E108,2463,403041,SH,SOLE,403041,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
28,YOUKU TUDOU INC,SPONSORED ADR,98742U100,182380,6634430,SH,SOLE,6634430,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
29,ZENDESK INC,COM,98936J101,3443,164496,SH,SOLE,164496,0,0,2016-03-31,2016Q1,"Hillhouse Capital Management, Ltd.",0001510589
