,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ADOBE SYS INC,COM,00724F101,16444,200000,SH,SOLE,200000,0,0,2015-09-30,2015Q3,Melvin Capital Management LP,0001628110
1,ADOBE SYS INC,COM,00724F101,26722,325000,SH,SOLE,325000,0,0,2015-09-30,2015Q3,Melvin Capital Management LP,0001628110
2,ADVANCE AUTO PARTS INC,COM,00751Y106,50225,265000,SH,SOLE,265000,0,0,2015-09-30,2015Q3,Melvin Capital Management LP,0001628110
3,ALLEGION PUB LTD CO,ORD SHS,G0176J109,41804,725000,SH,SOLE,725000,0,0,2015-09-30,2015Q3,Melvin Capital Management LP,0001628110
4,ALLEGION PUB LTD CO,ORD SHS,G0176J109,5766,100000,SH,SOLE,100000,0,0,2015-09-30,2015Q3,Melvin Capital Management LP,0001628110
5,ALLIANCE DATA SYSTEMS CORP,COM,018581108,25898,100000,SH,SOLE,100000,0,0,2015-09-30,2015Q3,Melvin Capital Management LP,0001628110
6,AMAZON COM INC,COM,023135106,102378,200000,SH,SOLE,200000,0,0,2015-09-30,2015Q3,Melvin Capital Management LP,0001628110
7,ARMSTRONG WORLD INDS INC NEW,COM,04247X102,15516,325000,SH,SOLE,325000,0,0,2015-09-30,2015Q3,Melvin Capital Management LP,0001628110
8,BUFFALO WILD WINGS INC,COM,119848109,24179,125000,SH,SOLE,125000,0,0,2015-09-30,2015Q3,Melvin Capital Management LP,0001628110
9,BURLINGTON STORES INC,COM,122017106,33176,650000,SH,SOLE,650000,0,0,2015-09-30,2015Q3,Melvin Capital Management LP,0001628110
10,BURLINGTON STORES INC,COM,122017106,5104,100000,SH,SOLE,100000,0,0,2015-09-30,2015Q3,Melvin Capital Management LP,0001628110
11,CARDTRONICS INC,COM,14161H108,3270,100000,SH,SOLE,100000,0,0,2015-09-30,2015Q3,Melvin Capital Management LP,0001628110
12,CASEYS GEN STORES INC,COM,147528103,30876,300000,SH,SOLE,300000,0,0,2015-09-30,2015Q3,Melvin Capital Management LP,0001628110
13,COACH INC,COM,189754104,5786,200000,SH,SOLE,200000,0,0,2015-09-30,2015Q3,Melvin Capital Management LP,0001628110
14,CONSTELLATION BRANDS INC,CL A,21036P108,68866,550000,SH,SOLE,550000,0,0,2015-09-30,2015Q3,Melvin Capital Management LP,0001628110
15,CROCS INC,COM,227046109,6463,500000,SH,SOLE,500000,0,0,2015-09-30,2015Q3,Melvin Capital Management LP,0001628110
16,CTRIP COM INTL LTD,AMERICAN DEP SHS,22943F100,15795,250000,SH,SOLE,250000,0,0,2015-09-30,2015Q3,Melvin Capital Management LP,0001628110
17,DEL FRISCOS RESTAURANT GROUP,COM,245077102,20141,1450000,SH,SOLE,1450000,0,0,2015-09-30,2015Q3,Melvin Capital Management LP,0001628110
