,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,58.Com Inc Adr,SPON ADR REP A,31680Q104,56413,766483,SH,DFND,766483,0,0,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
1,58.Com Inc Adr,SPON ADR REP A,31680Q104,105006,1426716,SH,SOLE,1381182,0,45534,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
2,58.Com Inc Adr,SPON ADR REP A,31680Q104,189574,2575737,SH,DFND,2023013,0,552724,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
3,AJ Gallagher & Co,COM,363576109,279071,3748941,SH,DFND,2979074,0,769867,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
4,AJ Gallagher & Co,COM,363576109,89450,1201636,SH,DFND,1201636,0,0,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
5,AJ Gallagher & Co,COM,363576109,161853,2174270,SH,SOLE,2108154,0,66116,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
6,Abiomed,COM,003654100,213401,474488,SH,DFND,474488,0,0,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
7,Abiomed,COM,003654100,62871,139792,SH,DFND,38474,0,101318,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
8,Abiomed,COM,003654100,85600,190327,SH,SOLE,190327,0,0,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
9,Acacia Reasearch Corp,ACACIA TCH COM,003881307,460,143640,SH,DFND,143640,0,0,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
10,Acacia Reasearch Corp,ACACIA TCH COM,003881307,711,222180,SH,SOLE,222180,0,0,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
11,Activision Blizzard Inc,COM,00507V109,34774,418009,SH,DFND,418009,0,0,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
12,Activision Blizzard Inc,COM,00507V109,45090,542011,SH,DFND,341814,0,200197,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
13,Activision Blizzard Inc,COM,00507V109,12972,155936,SH,SOLE,155936,0,0,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
14,Adaptimmune Therapeutics ADR,SPONDS ADR,00653A107,20638,1521955,SH,DFND,1521955,0,0,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
15,Adaptimmune Therapeutics ADR,SPONDS ADR,00653A107,16204,1194975,SH,DFND,544193,0,650782,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
16,Adaptimmune Therapeutics ADR,SPONDS ADR,00653A107,9501,700697,SH,SOLE,700697,0,0,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
17,Aduro Biotechnology,COM,00739L101,8956,1218456,SH,DFND,1218456,0,0,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
18,Aduro Biotechnology,COM,00739L101,4302,585293,SH,SOLE,585293,0,0,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
19,Aduro Biotechnology,COM,00739L101,9357,1273076,SH,DFND,576501,0,696575,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
20,Advanced Micro Devices,COM,007903107,121124,3921125,SH,DFND,3091010,0,830115,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
21,Advanced Micro Devices,COM,007903107,35568,1151452,SH,DFND,1151452,0,0,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
22,Advanced Micro Devices,COM,007903107,73949,2393937,SH,SOLE,2324800,0,69137,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
23,Aerovironment,COM,008073108,28659,255494,SH,DFND,116064,0,139430,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
24,Aerovironment,COM,008073108,37175,331417,SH,DFND,331417,0,0,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
25,Aerovironment,COM,008073108,24741,220567,SH,SOLE,220567,0,0,2018-09-30,2018Q3,BAILLIE GIFFORD & CO,0001088875
