,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,2U,COM,90214J101,27908,741440,SH,DFND,741440,0,0,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
1,2U,COM,90214J101,29778,791120,SH,DFND,22609,0,768511,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
2,2U,COM,90214J101,306,8139,SH,DFND,8139,0,0,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
3,2U,COM,90214J101,9686,257335,SH,SOLE,257335,0,0,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
4,58.Com Inc Adr,SPON ADR REP A,31680Q104,41836,672923,SH,DFND,672923,0,0,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
5,58.Com Inc Adr,SPON ADR REP A,31680Q104,133948,2154550,SH,DFND,1626675,0,527875,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
6,58.Com Inc Adr,SPON ADR REP A,31680Q104,30938,497638,SH,DFND,347144,0,150494,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
7,58.Com Inc Adr,SPON ADR REP A,31680Q104,88554,1424381,SH,SOLE,1378847,0,45534,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
8,AJ Gallagher & Co,COM,363576109,96473,1101411,SH,DFND,1101411,0,0,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
9,AJ Gallagher & Co,COM,363576109,281317,3211746,SH,DFND,2422234,0,789512,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
10,AJ Gallagher & Co,COM,363576109,62413,712559,SH,DFND,499106,0,213453,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
11,AJ Gallagher & Co,COM,363576109,188897,2156609,SH,SOLE,2090212,0,66397,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
12,Abiomed,COM,003654100,170854,655894,SH,DFND,655894,0,0,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
13,Abiomed,COM,003654100,258515,992417,SH,DFND,409578,0,582839,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
14,Abiomed,COM,003654100,29912,114829,SH,DFND,81330,0,33499,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
15,Abiomed,COM,003654100,118782,455996,SH,SOLE,447515,0,8481,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
16,Acacia Reasearch Corp,ACACIA TCH COM,003881307,425,143640,SH,DFND,143640,0,0,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
17,Acacia Reasearch Corp,ACACIA TCH COM,003881307,658,222180,SH,SOLE,222180,0,0,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
18,Activision Blizzard Inc,COM,00507V109,32044,678903,SH,DFND,678903,0,0,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
19,Activision Blizzard Inc,COM,00507V109,47843,1013629,SH,DFND,345597,0,668032,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
20,Activision Blizzard Inc,COM,00507V109,348,7379,SH,DFND,7379,0,0,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
21,Activision Blizzard Inc,COM,00507V109,9420,199578,SH,SOLE,199578,0,0,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
22,Adaptimmune Therapeutics ADR,SPONDS ADR,00653A107,8184,2035855,SH,DFND,2035855,0,0,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
23,Adaptimmune Therapeutics ADR,SPONDS ADR,00653A107,4521,1124712,SH,DFND,366703,0,758009,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
24,Adaptimmune Therapeutics ADR,SPONDS ADR,00653A107,1136,282576,SH,DFND,282576,0,0,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
25,Adaptimmune Therapeutics ADR,SPONDS ADR,00653A107,2817,700697,SH,SOLE,700697,0,0,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
26,Aduro Biotechnology,COM,00739L101,3051,1980937,SH,DFND,1980937,0,0,2019-06-30,2019Q2,BAILLIE GIFFORD & CO,0001088875
