,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ADOBE SYSTEMS INCORPORATED,COM,00724F101,100024,200000,SH,SOLE,200000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
1,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,442187,1900000,SH,SOLE,1900000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
2,ALLIANCE DATA SYSTEMS CORP,COM,018581108,33345,450000,SH,SOLE,450000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
3,ALPHABET INC,CAP STK CL C,02079K107,445853,254500,SH,SOLE,254500,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
4,ALPS ETF TR,ALERIAN MLP,00162Q452,54528,2125000,SH,SOLE,2125000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
5,AMAZON COM INC,COM,023135106,643895,197700,SH,SOLE,197700,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
6,CARMAX INC,COM,143130102,70845,750000,SH,SOLE,750000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
7,DISNEY WALT CO,COM,254687106,134979,745000,SH,SOLE,745000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
8,DRAGONEER GROWTH OPPTY CORP,SHS CL A,G28314105,8790,750000,SH,SOLE,750000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
9,EMERSON ELEC CO,COM,291011104,78361,975000,SH,SOLE,975000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
10,ENABLE MIDSTREAM PARTNERS LP,COM UNIT RP IN,292480100,1615,307116,SH,SOLE,307116,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
11,ENERGY TRANSFER LP,COM UT LTD PTN,29273V100,148729,24066259,SH,SOLE,24066259,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
12,ENTERPRISE PRODS PARTNERS L,COM,293792107,67640,3452759,SH,SOLE,3452759,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
13,EQT CORP,COM,26884L109,27861,2192085,SH,SOLE,2192085,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
14,FACEBOOK INC,CL A,30303M102,549325,2011000,SH,SOLE,2011000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
15,FREEPORT-MCMORAN INC,CL B,35671D857,24329,935000,SH,SOLE,935000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
16,GOODYEAR TIRE & RUBR CO,COM,382550101,48597,4454332,SH,SOLE,4454332,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
17,HCA HEALTHCARE INC,COM,40412C101,164460,1000000,SH,SOLE,1000000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
18,ISHARES INC,MSCI STH KOR ETF,464286772,43025,500000,SH,SOLE,500000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
19,KINDER MORGAN INC DEL,COM,49456B101,8065,590000,SH,SOLE,590000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
20,KOHLS CORP,COM,500255104,70190,1725000,SH,SOLE,1725000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
21,MACYS INC,COM,55616P104,72000,6400000,SH,SOLE,6400000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
22,MAGELLAN MIDSTREAM PRTNRS LP,COM UNIT RP LP,559080106,11912,280690,SH,SOLE,280690,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
23,MASTERCARD INCORPORATED,CL A,57636Q104,143668,402500,SH,SOLE,402500,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
24,MICRON TECHNOLOGY INC,COM,595112103,601440,8000000,SH,SOLE,8000000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
25,MICROSOFT CORP,COM,594918104,122331,550000,SH,SOLE,550000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
26,MPLX LP,COM UNIT REP LTD,55336V100,23686,1094022,SH,SOLE,1094022,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
27,NETFLIX INC,COM,64110L106,68673,127000,SH,SOLE,127000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
28,OCCIDENTAL PETE CORP,COM,674599105,140220,8100540,SH,SOLE,8100540,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
29,PAYPAL HLDGS INC,COM,70450Y103,122955,525000,SH,SOLE,525000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
30,PG&E CORP,COM,69331C108,527934,42370317,SH,SOLE,42370317,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
31,PG&E CORP,UNIT 99/99/9999,69331C140,9213,75000,SH,SOLE,75000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
32,QUALCOMM INC,COM,747525103,91404,600000,SH,SOLE,600000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
33,SALESFORCE COM INC,COM,79466L302,122392,550000,SH,SOLE,550000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
34,SELECT SECTOR SPDR TR,ENERGY,81369Y506,118438,3125000,SH,SOLE,3125000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
35,SPDR SER TR,S&P OILGAS EXP,78468R556,54113,925000,SH,SOLE,925000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
36,SQUARE INC,CL A,852234103,39719,182500,SH,SOLE,182500,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
37,SYSCO CORP,COM,871829107,92825,1250000,SH,SOLE,1250000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
38,TENNECO INC,CL A VTG COM STK,880349105,8268,780019,SH,SOLE,780019,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
39,T-MOBILE US INC,COM,872590104,661439,4905000,SH,SOLE,4905000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
40,TWITTER INC,COM,90184L102,257213,4750000,SH,SOLE,4750000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
41,UNITEDHEALTH GROUP INC,COM,91324P102,70136,200000,SH,SOLE,200000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
42,VISA INC,COM CL A,92826C839,135613,620000,SH,SOLE,620000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
43,WELLS FARGO CO NEW,COM,949746101,12072,400000,SH,SOLE,400000,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
44,WESTERN MIDSTREAM PARTNERS L,COM UNIT LP INT,958669103,13618,985376,SH,SOLE,985376,0,0,2020-12-31,2020Q4,APPALOOSA LP,0001656456
