,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ACTIVISION BLIZZARD INC,COM,00507V109,452138,11408995,SH,DFND,11408995,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
1,ACTIVISION BLIZZARD INC,COM,00507V109,57969,1462743,SH,DFND,1462743,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
2,ACTIVISION BLIZZARD INC,COM,00507V109,40409,1019659,SH,DFND,1019659,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
3,ADOBE SYS INC,COM,00724F101,131285,1370555,SH,DFND,1370555,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
4,ADOBE SYS INC,COM,00724F101,16819,175584,SH,DFND,175584,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
5,ADOBE SYS INC,COM,00724F101,14452,150875,SH,DFND,150875,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
6,AKAMAI TECHNOLOGIES INC,COM,00971T101,153276,2740492,SH,DFND,2740492,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
7,AKAMAI TECHNOLOGIES INC,COM,00971T101,19647,351280,SH,DFND,351280,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
8,AKAMAI TECHNOLOGIES INC,COM,00971T101,14691,262664,SH,DFND,262664,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
9,ALPHABET INC,CAP STK CL A,02079K305,88691,126066,SH,DFND,126066,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
10,ALPHABET INC,CAP STK CL A,02079K305,11053,15711,SH,DFND,15711,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
11,ALPHABET INC,CAP STK CL A,02079K305,10411,14798,SH,DFND,14798,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
12,ALPHABET INC,CAP STK CL C,02079K107,294394,425363,SH,DFND,425363,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
13,ALPHABET INC,CAP STK CL C,02079K107,37715,54493,SH,DFND,54493,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
14,ALPHABET INC,CAP STK CL C,02079K107,32791,47379,SH,DFND,47379,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
15,AMAZON COM INC,COM,023135106,180022,251561,SH,DFND,251561,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
16,AMAZON COM INC,COM,023135106,23126,32316,SH,DFND,32316,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
17,AMAZON COM INC,COM,023135106,17359,24257,SH,DFND,24257,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
18,AMBARELLA INC,SHS,G037AX101,40980,806537,SH,DFND,806537,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
19,AMBARELLA INC,SHS,G037AX101,11616,228621,SH,DFND,228621,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
20,AMERICAN TOWER CORP NEW,COM,03027X100,175113,1541356,SH,DFND,1541356,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
21,AMERICAN TOWER CORP NEW,COM,03027X100,22421,197347,SH,DFND,197347,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
22,AMERICAN TOWER CORP NEW,COM,03027X100,19932,175440,SH,DFND,175440,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
23,BOX INC,CL A,10316T104,24189,2339318,SH,DFND,2339318,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
24,BOX INC,CL A,10316T104,3365,325448,SH,DFND,325448,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
25,BOX INC,CL A,10316T104,3917,378803,SH,DFND,378803,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
26,BOX INC,CL A,10316T104,10495,1015020,SH,SOLE,1015020,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
27,BROADCOM LTD,SHS,Y09827109,265797,1710403,SH,DFND,1710403,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
28,BROADCOM LTD,SHS,Y09827109,35634,229307,SH,DFND,229307,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
29,BROADCOM LTD,SHS,Y09827109,19875,127896,SH,DFND,127896,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
30,CAL MAINE FOODS INC,COM NEW,128030202,17755,400602,SH,DFND,400602,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
31,CAL MAINE FOODS INC,COM NEW,128030202,498,11239,SH,DFND,11239,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
32,CBS CORP NEW,CL B,124857202,12765,234479,SH,DFND,234479,0,0,2016-06-30,2016Q2,COATUE MANAGEMENT LLC,0001135730
