,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,3M CO,COM,88579Y101,3587,15240,SH,SOLE,15240,0,0,2017-12-31,2017Q4,"Bridgewater Associates, LP",0001350694
1,ADOBE SYS INC,COM,00724F101,2185,12468,SH,SOLE,12468,0,0,2017-12-31,2017Q4,"Bridgewater Associates, LP",0001350694
2,AGNICO EAGLE MINES LTD,COM,008474108,3425,74067,SH,SOLE,74067,0,0,2017-12-31,2017Q4,"Bridgewater Associates, LP",0001350694
3,AGRIUM INC,COM,008916108,1888,16334,SH,SOLE,16334,0,0,2017-12-31,2017Q4,"Bridgewater Associates, LP",0001350694
4,ALEXION PHARMACEUTICALS INC,COM,015351109,7799,65212,SH,SOLE,65212,0,0,2017-12-31,2017Q4,"Bridgewater Associates, LP",0001350694
5,ALLIANCE DATA SYSTEMS CORP,COM,018581108,21217,83703,SH,SOLE,83703,0,0,2017-12-31,2017Q4,"Bridgewater Associates, LP",0001350694
6,ALLIANT ENERGY CORP,COM,018802108,1886,44260,SH,SOLE,44260,0,0,2017-12-31,2017Q4,"Bridgewater Associates, LP",0001350694
7,ALLSTATE CORP,COM,020002101,4011,38305,SH,SOLE,38305,0,0,2017-12-31,2017Q4,"Bridgewater Associates, LP",0001350694
8,ALPHABET INC,CAP STK CL A,02079K305,495,470,SH,SOLE,470,0,0,2017-12-31,2017Q4,"Bridgewater Associates, LP",0001350694
9,AMERICAN CAMPUS CMNTYS INC,COM,024835100,3078,75024,SH,SOLE,75024,0,0,2017-12-31,2017Q4,"Bridgewater Associates, LP",0001350694
10,AMERICAN INTL GROUP INC,COM NEW,026874784,3391,56920,SH,SOLE,56920,0,0,2017-12-31,2017Q4,"Bridgewater Associates, LP",0001350694
11,AMERICAN TOWER CORP NEW,COM,03027X100,2757,19326,SH,SOLE,19326,0,0,2017-12-31,2017Q4,"Bridgewater Associates, LP",0001350694
12,AMERISOURCEBERGEN CORP,COM,03073E105,1689,18399,SH,SOLE,18399,0,0,2017-12-31,2017Q4,"Bridgewater Associates, LP",0001350694
13,AMGEN INC,COM,031162100,2780,15987,SH,SOLE,15987,0,0,2017-12-31,2017Q4,"Bridgewater Associates, LP",0001350694
14,ANADARKO PETE CORP,COM,032511107,1262,23525,SH,SOLE,23525,0,0,2017-12-31,2017Q4,"Bridgewater Associates, LP",0001350694
15,ANGLOGOLD ASHANTI LTD,SPONSORED ADR,035128206,746,73180,SH,SOLE,73180,0,0,2017-12-31,2017Q4,"Bridgewater Associates, LP",0001350694
16,AON PLC,SHS CL A,G0408V102,2493,18605,SH,SOLE,18605,0,0,2017-12-31,2017Q4,"Bridgewater Associates, LP",0001350694
