,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ACTIVISION BLIZZARD INC,COM,00507V109,981945,14555953,SH,SOLE,14555953,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
1,ADOBE SYS INC,COM,00724F101,1220707,5649328,SH,SOLE,5649328,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
2,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,1097965,5982159,SH,SOLE,5982159,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
3,ALPHABET INC,CAP STK CL C,02079K107,670667,650003,SH,SOLE,650003,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
4,AMAZON COM INC,COM,023135106,836267,577796,SH,SOLE,577796,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
5,BLACKROCK INC,COM,09247X101,497770,918870,SH,SOLE,918870,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
6,BOOKING HLDGS INC,COM,09857L108,1056520,507847,SH,SOLE,507847,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
7,BROADCOM LTD,SHS,Y09827109,645149,2737741,SH,SOLE,2737741,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
8,CONSTELLATION BRANDS INC,CL A,21036P108,1105205,4849090,SH,SOLE,4849090,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
9,CSX CORP,COM,126408103,744860,13370307,SH,SOLE,13370307,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
10,DOLLAR TREE INC,COM,256746108,602082,6344385,SH,SOLE,6344385,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
11,ELECTRONIC ARTS INC,COM,285512109,865413,7138016,SH,SOLE,7138016,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
12,EXACT SCIENCES CORP,COM,30063P105,52348,1298001,SH,SOLE,1298001,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
13,FACEBOOK INC,CL A,30303M102,1230581,7701242,SH,SOLE,7701242,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
14,FLEETCOR TECHNOLOGIES INC,COM,339041105,233198,1151593,SH,SOLE,1151593,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
15,IQVIA HLDGS INC,COM,46266C105,970399,9890932,SH,SOLE,9890932,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
16,MERCADOLIBRE INC,COM,58733R102,578834,1624158,SH,SOLE,1624158,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
17,MICROSOFT CORP,COM,594918104,1102220,12076471,SH,SOLE,12076471,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
18,PAGSEGURO DIGITAL LTD,COM CL A,G68707101,69816,1821925,SH,SOLE,1821925,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
19,PAYPAL HLDGS INC,COM,70450Y103,808754,10659734,SH,SOLE,10659734,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
20,SBA COMMUNICATIONS CORP NEW,CL A,78410G104,578590,3385152,SH,SOLE,3385152,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
21,SEA LTD,ADR,81141R100,44666,3963222,SH,SOLE,3963222,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
22,SERVICENOW INC,COM,81762P102,442929,2677118,SH,SOLE,2677118,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
23,SQUARE INC,CL A,852234103,132573,2694573,SH,SOLE,2694573,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
24,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADR,874039100,540393,12349027,SH,SOLE,12349027,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
25,T MOBILE US INC,COM,872590104,212824,3486629,SH,SOLE,3486629,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
26,TRANSDIGM GROUP INC,COM,893641100,432909,1410402,SH,SOLE,1410402,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
27,TRANSUNION,COM,89400J107,666680,11741467,SH,SOLE,11741467,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
28,UNITEDHEALTH GROUP INC,COM,91324P102,910445,4254415,SH,SOLE,4254415,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
29,WYNN RESORTS LTD,COM,983134107,412270,2260749,SH,SOLE,2260749,0,0,2018-03-31,2018Q1,LONE PINE CAPITAL LLC,0001061165
