,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ADOBE INC,COM,00724F101,33001,112000,SH,SOLE,112000,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
1,ALLERGAN PLC,SHS,G0177J108,216822,1295000,SH,SOLE,1295000,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
2,ALPHABET INC,CAP STK CL C,02079K107,232396,215000,SH,SOLE,215000,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
3,ALPS ETF TR,ALERIAN MLP,00162Q866,64518,6550000,SH,SOLE,6550000,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
4,ALTABA INC,COM,021346101,72839,1050000,SH,SOLE,1050000,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
5,AMAZON COM INC,COM,023135106,350322,185000,SH,SOLE,185000,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
6,CAESARS ENTMT CORP,COM,127686103,132384,11200000,SH,SOLE,11200000,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
7,CAESARS ENTMT CORP,NOTE  5.000%10/0,127686AA1,34534,20000000,PRN,SOLE,20000000,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
8,CENTENE CORP DEL,COM,15135B101,6703,127815,SH,SOLE,127815,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
9,CHENIERE ENERGY INC,COM NEW,16411R208,28065,410000,SH,SOLE,410000,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
10,CLEARWAY ENERGY INC,CL A,18539C105,3401,210200,SH,SOLE,210200,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
11,CLEARWAY ENERGY INC,CL C,18539C204,11805,700200,SH,SOLE,700200,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
12,ENERGY TRANSFER LP,COM UT LTD PTN,29273V100,82404,5852527,SH,SOLE,5852527,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
13,FACEBOOK INC,CL A,30303M102,357050,1850000,SH,SOLE,1850000,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
14,HUMANA INC,COM,444859102,25307,95391,SH,SOLE,95391,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
15,INTELSAT S A,COM,L5140P101,11514,592000,SH,SOLE,592000,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
16,INVESCO QQQ TR,UNIT SER 1,46090E103,1542734,8261400,SH,SOLE,8261400,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
17,MICRON TECHNOLOGY INC,COM,595112103,34731,900000,SH,SOLE,900000,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
18,MR COOPER GROUP INC,COM,62482R107,10333,1290000,SH,SOLE,1290000,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
19,PG&E CORP,COM,69331C108,385698,16828015,SH,SOLE,16828015,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
20,QUALCOMM INC,COM,747525103,5705,75000,SH,SOLE,75000,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
21,SALESFORCE COM INC,COM,79466L302,75865,500000,SH,SOLE,500000,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
22,SPDR S&P 500 ETF TR,TR UNIT,78462F103,5334592,18206800,SH,SOLE,18206800,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
23,SPDR SERIES TRUST,S&P OILGAS EXP,78464A730,35425,1300000,SH,SOLE,1300000,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
24,T MOBILE US INC,COM,872590104,51898,700000,SH,SOLE,700000,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
25,UNITEDHEALTH GROUP INC,COM,91324P102,81743,335000,SH,SOLE,335000,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
26,VISTRA ENERGY CORP,COM,92840M102,38920,1719100,SH,SOLE,1719100,0,0,2019-06-30,2019Q2,APPALOOSA LP,0001656456
