,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,Activision Blizzard Inc,COM,00507V109,16037,211290,SH,DFND,211290,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
1,Alibaba Group Hldg Ltd,SPONSORED ADS,01609W102,93743,434601,SH,DFND,434601,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
2,Alnylam Pharmaceuticals Inc,COM,02043Q107,54567,368419,SH,DFND,368419,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
3,Alphabet Inc,CAP STK CL A,02079K305,122664,86502,SH,DFND,86502,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
4,Amazon Com Inc,COM,023135106,235148,85235,SH,DFND,85235,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
5,Anaplan Inc,COM,03272L108,9638,212716,SH,DFND,212716,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
6,Autozone Inc,COM,053332102,21321,18900,SH,DFND,18900,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
7,Barrick Gold Corporation,COM,067901108,115077,4271600,SH,DFND,4271600,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
8,Beigene Ltd,SPONSORED ADR,07725L102,4932,26180,SH,DFND,26180,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
9,Bill Com Hldgs Inc,COM,090043100,5341,59205,SH,DFND,59205,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
10,Biomarin Pharmaceutical Inc,COM,09061G101,23768,192700,SH,DFND,192700,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
11,Biontech Se,SPONSORED ADS,09075V102,13645,204450,SH,DFND,204450,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
12,Booking Holdings Inc,COM,09857L108,59490,37360,SH,DFND,37360,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
13,Carmax Inc,COM,143130102,5614,62695,SH,DFND,62695,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
14,Carnival Corp,UNIT 99/99/9999,143658300,45955,2798725,SH,DFND,2798725,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
15,Chubb Limited,COM,H1467J104,35786,282625,SH,DFND,282625,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
16,Crowdstrike Hldgs Inc,CL A,22788C105,19005,189503,SH,DFND,189503,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
17,D R Horton Inc,COM,23331A109,2577,46470,SH,DFND,46470,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
18,Delta Air Lines Inc Del,COM NEW,247361702,9118,325050,SH,DFND,325050,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
19,Dish Network Corporation,CL A,25470M109,13551,392679,SH,DFND,392679,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
20,Disney Walt Co,COM,254687106,15979,143300,SH,DFND,143300,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
21,Disney Walt Co,COM,254687106,3334,29900,SH,DFND,29900,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
22,Docusign Inc,COM,256163106,3020,17535,SH,DFND,17535,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
23,Draftkings Inc,COM CL A,26142R104,9246,278000,SH,DFND,278000,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
24,Facebook Inc,CL A,30303M102,52680,231998,SH,DFND,231998,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
25,Fastly Inc,CL A,31188V100,25249,296593,SH,DFND,296593,0,0,2020-06-30,2020Q2,Duquesne Family Office LLC,0001536411
