,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,Abbott Labs,COM,002824100,115130,1440200,SH,DFND,1440200,0,0,2019-03-31,2019Q1,Duquesne Family Office LLC,0001536411
1,Ac Immune Sa,SHS,H00263105,6691,1324935,SH,DFND,1324935,0,0,2019-03-31,2019Q1,Duquesne Family Office LLC,0001536411
2,Activision Blizzard Inc,COM,00507V109,49680,1091152,SH,DFND,1091152,0,0,2019-03-31,2019Q1,Duquesne Family Office LLC,0001536411
3,Adobe Inc,COM,00724F101,170610,640211,SH,DFND,640211,0,0,2019-03-31,2019Q1,Duquesne Family Office LLC,0001536411
4,Agilent Technologies Inc,COM,00846U101,38486,478800,SH,DFND,478800,0,0,2019-03-31,2019Q1,Duquesne Family Office LLC,0001536411
5,Alibaba Group Hldg Ltd,SPONSORED ADS,01609W102,169457,928785,SH,DFND,928785,0,0,2019-03-31,2019Q1,Duquesne Family Office LLC,0001536411
6,Alphabet Inc,CAP STK CL A,02079K305,85994,73069,SH,DFND,73069,0,0,2019-03-31,2019Q1,Duquesne Family Office LLC,0001536411
7,Amazon Com Inc,COM,023135106,202498,113715,SH,DFND,113715,0,0,2019-03-31,2019Q1,Duquesne Family Office LLC,0001536411
8,Analog Devices Inc,COM,032654105,23436,222625,SH,DFND,222625,0,0,2019-03-31,2019Q1,Duquesne Family Office LLC,0001536411
9,Atlassian Corp Plc,CL A,G06242104,5253,46770,SH,DFND,46770,0,0,2019-03-31,2019Q1,Duquesne Family Office LLC,0001536411
10,Autodesk Inc,COM,052769106,4877,31300,SH,DFND,31300,0,0,2019-03-31,2019Q1,Duquesne Family Office LLC,0001536411
11,Bottomline Tech Del Inc,COM,101388106,511,10200,SH,DFND,10200,0,0,2019-03-31,2019Q1,Duquesne Family Office LLC,0001536411
12,Cabot Oil & Gas Corp,COM,127097103,10323,395500,SH,DFND,395500,0,0,2019-03-31,2019Q1,Duquesne Family Office LLC,0001536411
13,Canada Goose Holdings Inc,SHS SUB VTG,135086106,459,9550,SH,DFND,9550,0,0,2019-03-31,2019Q1,Duquesne Family Office LLC,0001536411
14,Carbon Black Inc,COM,14081R103,1472,105525,SH,DFND,105525,0,0,2019-03-31,2019Q1,Duquesne Family Office LLC,0001536411
15,Cheniere Energy Inc,COM NEW,16411R208,41782,611200,SH,DFND,611200,0,0,2019-03-31,2019Q1,Duquesne Family Office LLC,0001536411
16,Coupa Software Inc,COM,22266L106,73029,802690,SH,DFND,802690,0,0,2019-03-31,2019Q1,Duquesne Family Office LLC,0001536411
17,Docusign Inc,COM,256163106,17180,331410,SH,DFND,331410,0,0,2019-03-31,2019Q1,Duquesne Family Office LLC,0001536411
18,Eagle Materials Inc,COM,26969P108,2588,30700,SH,DFND,30700,0,0,2019-03-31,2019Q1,Duquesne Family Office LLC,0001536411
